id,sourceUrl,sourceName,title,dishTypes,summary,extendedIngredients,servings,readyInMinutes,instructions,image
660290,http://www.foodista.com/recipe/Z5MXNR2V/slow-cooker-lamb-curry,foodista.com,Slow Cooker Lamb Curry,"['lunch', 'main course', 'main dish', 'dinner']","The recipe Slow Cooker Lamb Curry could satisfy your Indian craving in about <b>45 minutes</b>. This recipe serves 8. For <b>$3.6 per serving</b>, this recipe <b>covers 40%</b> of your daily requirements of vitamins and minerals. One serving contains <b>567 calories</b>, <b>67g of protein</b>, and <b>24g of fat</b>. 19 people were impressed by this recipe. Head to the store and pick up fennel powder, oregano, garam masala, and a few other things to make it today. It is a good option if you're following a <b>gluten free</b> diet. It works well as a pretty expensive main course. It is brought to you by Foodista. With a spoonacular <b>score of 92%</b>, this dish is super. Similar recipes are <a href=""https://spoonacular.com/recipes/slow-cooker-lamb-curry-1583131"">Slow cooker lamb curry</a>, <a href=""https://spoonacular.com/recipes/slow-cooker-lamb-stew-1146747"">Slow Cooker Lamb Stew</a>, and <a href=""https://spoonacular.com/recipes/slow-cooker-lamb-shanks-484177"">Slow Cooker Lamb Shanks</a>.","['2 baking Potatoes', '2 cups of beef broth', '2 tablespoons of Butter', '1 bunch of Cilantro, Chopped', '2 tablespoons of Curry', '1/2 teaspoon of fennel powder', '1/2 teaspoon of Garam Masala', '3 cloves of Garlic, Minced', '1 teaspoon of Ginger', '5 1/2 pounds of Cooked Lamb stew meat', '6 ounces of Mushrooms, Chopped', '6 ounces of Mushrooms, Chopped', '2 tablespoons of Olive Oil', '1 Onion, Diced', '1 tablespoon of Oregano', '1/2 cup of Plain Yogurt', '1 tablespoon of Rosemary', '1 tablespoon of Rosemary', '1/2 teaspoon of Salt', '1 can of Tomato Paste']",8,45,"<ol><li>Pull out your slow cooker and add everything into the pot with the exception of the yogurt.</li><li>Now turn on your pot, setting it on low for the next 4-6 hours or high for the next 3-5.</li><li>When the time is up, open up your slow cooker, grab your yogurt and stir it into the curry.</li><li>Serve over rice.</li></ol>",https://spoonacular.com/recipeImages/660290-556x370.jpg
1095791,https://www.foodista.com/recipe/GF3WXNG2/quinoa-salad-with-summer-veggies,Foodista,Quinoa Vegetable Salad,"['side dish', 'lunch', 'main course', 'salad', 'main dish', 'dinner']","Need a <b>gluten free and dairy free main course</b>? Quinoa Vegetable Salad could be an outstanding recipe to try. For <b>$3.42 per serving</b>, this recipe <b>covers 37%</b> of your daily requirements of vitamins and minerals. One portion of this dish contains roughly <b>15g of protein</b>, <b>19g of fat</b>, and a total of <b>494 calories</b>. This recipe serves 2. 1 person has tried and liked this recipe. It is brought to you by Foodista. From preparation to the plate, this recipe takes roughly <b>30 minutes</b>. Head to the store and pick up peppers, carrot, olive tapenade, and a few other things to make it today. All things considered, we decided this recipe <b>deserves a spoonacular score of 92%</b>. This score is awesome. Similar recipes are <a href=""https://spoonacular.com/recipes/quinoa-vegetable-salad-1506545"">Quinoa Vegetable Salad</a>, <a href=""https://spoonacular.com/recipes/quinoa-vegetable-salad-1301049"">Quinoa Vegetable Salad</a>, and <a href=""https://spoonacular.com/recipes/quinoa-vegetable-salad-401286"">Quinoa Vegetable Salad</a>.","['150 grams uncooked quinoa', '1 medium size iceberg lettuce', '1-2 medium size red tomatoes', '1 medium size fresh cucumber', '1-2 medium size green peppers', '1 medium size carrot', '50 grams olive tapenade', 'salt and pepper', '2 tablespoons extra virgin olive oil', '2 tablespoons wine or apple cider vinegar']",2,30,"<ol><li>First, chop the iceberg lettuce and place in a large bowl.</li><li>Wash and dice the tomatoes, cucumber, green peppers, and carrot into pieces.</li><li>Ad them to the bowl with chopped lettuce.</li><li>Prepare quinoa according to package instructions.</li><li>Add the cooked quinoa to the salad bowl.</li><li>Season with some salt and black pepper.</li><li>Next, add the olive tapenade, vinegar, and extra virgin olive oil to the bowl and to stir everything very well.</li><li>Serve.</li></ol>",https://spoonacular.com/recipeImages/1095791-556x370.jpg
1096213,https://www.foodista.com/recipe/G532D7M3/creamy-healthy-asparagus-soup-with-avocado-and-fennel,Foodista,"Creamy, Healthy Asparagus Soup with Avocado and Fennel","['antipasti', 'soup', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]","Creamy, Healthy Asparagus Soup with Avocado and Fennel is a <b>gluten free and primal</b> hor d'oeuvre. For <b>$3.44 per serving</b>, this recipe <b>covers 27%</b> of your daily requirements of vitamins and minerals. This recipe serves 4. One portion of this dish contains around <b>9g of protein</b>, <b>15g of fat</b>, and a total of <b>238 calories</b>. It will be a hit at your <b>Autumn</b> event. 1 person were glad they tried this recipe. If you have olive oil, greek yogurt, lemon thyme leaves, and a few other ingredients on hand, you can make it. It is brought to you by Foodista. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. Taking all factors into account, this recipe <b>earns a spoonacular score of 92%</b>, which is awesome. <a href=""https://spoonacular.com/recipes/creamy-asparagus-soup-with-fennel-115078"">Creamy Asparagus Soup With Fennel</a>, <a href=""https://spoonacular.com/recipes/creamy-roasted-fennel-and-carrot-soup-with-black-garlic-fennel-oil-474600"">Creamy Roasted Fennel and Carrot Soup with Black Garlic Fennel Oil</a>, and <a href=""https://spoonacular.com/recipes/creamy-avocado-pasta-with-chicken-and-asparagus-1516179"">Creamy Avocado “Pasta” with Chicken and Asparagus</a> are very similar to this recipe.","['2 tablespoons olive oil plus more for serving', '1 large leek white and pale green parts finely chopped', '1 fennel bulb thinly sliced', 'Kosher salt', '4 cups Chicken Bone Broth', '2 pounds asparagus trimmed and cut into 1-inch pieces', '1 tablespoon lemon thyme leaves minced', '1 lemon juiced', '1 avocado peeled, pitted, and diced', 'Freshly ground black pepper', '4 tbsp Greek yogurt']",4,45,"<ol><li>In a large saucepan over medium-low heat, warm oil. </li><li>Add leek and fennel and a large pinch of salt. </li><li>Cook, stirring frequently, until fully softened but not browned, 3 to 5 minutes. </li><li>Stir in bone broth and bring to a simmer.</li><li>Add asparagus and thyme. </li><li>Bring to a simmer and cook for 1 minute. </li><li>Remove a few asparagus tips and use them for garnish. </li><li>Continue simmering soup until asparagus is soft, 4 to 5 minutes. </li><li>Remove from heat and add lemon juice and avocado.</li><li>Blend soup using an immersion blender or in batches using a blender until it's smooth. </li><li>Season to taste with salt and pepper and serve. </li><li>Garnish with reserved asparagus tips, fennel fronds, olive oil and Greek yogurt, if using.</li></ol>",https://spoonacular.com/recipeImages/1096213-556x370.jpg
1095849,https://www.foodista.com/recipe/76S5YTNK/zucchini-salad-pita-pockets,Foodista,Zucchini Salad Pita Pockets,[],"The recipe Zucchini Salad Pita Pockets can be made <b>in roughly 30 minutes</b>. One serving contains <b>602 calories</b>, <b>20g of protein</b>, and <b>22g of fat</b>. This recipe serves 4 and costs $2.21 per serving. A mixture of barley, zucchini, pita pockets, and a handful of other ingredients are all it takes to make this recipe so scrumptious. It is a good option if you're following a <b>lacto ovo vegetarian</b> diet. This recipe is liked by 1 foodies and cooks. It is brought to you by Foodista. With a spoonacular <b>score of 92%</b>, this dish is tremendous. Similar recipes include <a href=""https://spoonacular.com/recipes/pizza-salad-pita-pockets-98708"">Pizza Salad Pita Pockets</a>, <a href=""https://spoonacular.com/recipes/mini-salad-pita-pockets-587117"">Mini Salad Pita Pockets</a>, and <a href=""https://spoonacular.com/recipes/crab-salad-in-pita-pockets-698353"">Crab Salad in Pita Pockets</a>.","['1 cup of instant barley', '2 zucchini', '2 cloves garlic', '2 carrots', '½ cup Italian parsley', '¼ red onion', '1 cup chickpeas', '½ tsp. salt', '½ tsp. black pepper', '½ tsp. turmeric', '½ tsp. curry', 'Juice of ½ lemon', '¼ cup olive oil', '4 whole wheat pita pockets', '3.5 oz crumbled feta']",4,30,"<ol><li>Prepare the barley as directed; drain and cool.</li><li>Shred the zucchini, carrots, onion, drained chickpeas and the parsley, using the shredding blade of the food processor.</li><li>Place in a bowl and season.  Add the barley and toss.</li><li>Combine the lemon juice and olive oil and add to the salad and toss.</li><li>Gently mix in the crumbled feta.</li><li>Fill the pitas and serve.</li></ol>",https://spoonacular.com/recipeImages/1095849-556x370.jpg
648257,http://www.foodista.com/recipe/J5VBFYJB/italian-steamed-artichokes,foodista.com,Italian Steamed Artichokes,"['lunch', 'main course', 'main dish', 'dinner']","Forget going out to eat or ordering takeout every time you crave Mediterranean food. Try making Italian Steamed Artichokes at home. This gluten free, dairy free, paleolithic, and lacto ovo vegetarian recipe serves 1 and costs <b>$3.76 per serving</b>. One portion of this dish contains approximately <b>15g of protein</b>, <b>1g of fat</b>, and a total of <b>221 calories</b>. Head to the store and pick up artichoke, basil, coriander seeds, and a few other things to make it today. This recipe from Foodista has 1 fans. It works best as a main course, and is done in around <b>35 minutes</b>. Overall, this recipe earns an <b>amazing spoonacular score of 92%</b>. Similar recipes include <a href=""https://spoonacular.com/recipes/steamed-artichokes-109075"">Steamed Artichokes</a>, <a href=""https://spoonacular.com/recipes/steamed-artichokes-108661"">Steamed Artichokes</a>, and <a href=""https://spoonacular.com/recipes/steamed-artichokes-28452"">Steamed Artichokes</a>.","['1 large artichoke (1 pound)', '1 Bay Leaf', '1/4 tsp coriander seeds', '1/2 tsp dried basil', '1 Garlic Clove, sliced thin', '1/2 tsp dried oregano']",1,35,"<ol><li>Snip the thorns off the artichoke leaves. Place the garlic slices inside the leaves throughout the artichoke. Put the artichoke into a medium-size saucepan. Add water to come halfway up the artichoke.</li><li>Put the bay leaf in the water.</li><li>Crush the coriander seeds, oregano and basil together; sprinkle on top of the artichoke.</li><li>Cook over medium heat for 30 minutes, or until the leaves pull off easily.</li></ol>",https://spoonacular.com/recipeImages/648257-556x370.jpg
642346,http://www.foodista.com/recipe/C32D4Y44/egyptain-cauliflower-salad,Foodista,Egyptain Cauliflower Side Salad,"['side dish', 'antipasti', 'salad', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]","Egyptain Cauliflower Side Salad could be just the <b>gluten free, dairy free, paleolithic, and lacto ovo vegetarian</b> recipe you've been looking for. This recipe makes 2 servings with <b>183 calories</b>, <b>4g of protein</b>, and <b>15g of fat</b> each. For <b>$1.51 per serving</b>, this recipe <b>covers 18%</b> of your daily requirements of vitamins and minerals. This recipe is liked by 3 foodies and cooks. It works well as a hor d'oeuvre. A mixture of cauliflower, cumin, parsley, and a handful of other ingredients are all it takes to make this recipe so yummy. It is brought to you by Foodista. From preparation to the plate, this recipe takes approximately <b>25 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 93%</b>. This score is excellent. Similar recipes include <a href=""https://spoonacular.com/recipes/roasted-broccoli-and-cauliflower-simple-for-the-side-581739"">Roasted Broccoli and Cauliflower: Simple for the Side</a>, <a href=""https://spoonacular.com/recipes/sauteed-beef-with-broccoli-and-shiitake-mushrooms-and-a-side-of-my-new-fave-cauliflower-rice-551311"">Sauteed Beef with Broccoli and Shiitake Mushrooms (and a side of my new fave: cauliflower rice)</a>, and <a href=""https://spoonacular.com/recipes/black-bean-and-corn-salad-spicy-mexican-salad-side-dish-95696"">Black Bean and Corn Salad - Spicy Mexican Salad/Side Dish</a>.","['1 small cauliflower', '1 teaspoon cumin', 'chopped fresh parsley', '1 tablespoon lemon juice', 'Olive oil for drizzling', 'pepper', 'pepper', 'Salt']",2,25,"<ol><li>Separate the cauliflower into medium sized pieces.</li><li>Steam in a steamer (if you don't have a steamer you can boil the cauliflower whole in water and then cut it into pieces).</li><li>Place in a bowl.</li><li>Mix the olive oil, cumin, lemon juice and salt and pepper.</li><li>Pour over the cauliflower and mix.</li><li>Garnish with parsley.</li></ol>",https://spoonacular.com/recipeImages/642346-556x370.jpg
660368,http://www.foodista.com/recipe/MZTVJFS5/smoked-salmon-eggs-benedict-with-lemon-dill-hollandaise,Foodista,Smoked Salmon Eggs Benedict With Lemon Dill Hollandaise,"['morning meal', 'brunch', 'breakfast']","Smoked Salmon Eggs Benedict With Lemon Dill Hollandaise could be just the <b>pescatarian</b> recipe you've been looking for. One serving contains <b>540 calories</b>, <b>41g of protein</b>, and <b>33g of fat</b>. This recipe serves 2 and costs $6.33 per serving. 74 people were impressed by this recipe. Head to the store and pick up eggs, lemon, butter, and a few other things to make it today. It is brought to you by Foodista. A couple people really liked this breakfast. From preparation to the plate, this recipe takes around <b>45 minutes</b>. Overall, this recipe earns a <b>tremendous spoonacular score of 92%</b>. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/smoked-salmon-eggs-benedict-with-lemon-dill-hollandaise-1380759"">Smoked Salmon Eggs Benedict With Lemon Dill Hollandaise</a>, <a href=""https://spoonacular.com/recipes/smoked-salmon-eggs-benedict-with-lemon-dill-hollandaise-1232947"">Smoked Salmon Eggs Benedict With Lemon Dill Hollandaise</a>, and <a href=""https://spoonacular.com/recipes/smoked-salmon-dill-eggs-benedict-792620"">Smoked Salmon Dill Eggs Benedict</a>.","['1 cup baby arugula', '1 cup baby spinach', '2 tablespoons butter', '3 large egg yolks', '4 eggs, poached', '1 tablespoon fresh dill or 1 tsp. dried', '1 lemon', '2 slices thick multigrain bread', '2 slices thick multigrain bread', 'Salt and pepper to taste', '8 ounces smoked salmon', '2 tablespoons water', '1 tsp. Worcestershire sauce']",2,45,"<ol><li>Make Lemon Dill Hollandaise:</li><li>Fill a medium saucepan about halfway with water, and bring to a gentle simmer over medium heat. Put the egg yolks and water in a heatproof bowl, season with a pinch of dill (if using dried), salt, and pepper. Whisk the ingredients together and then place the bowl on top of the saucepan. Keep stirring the egg mixture for about 5 minutes or until it begins to thicken. Make sure you dont scramble your eggs! Once the eggs are thickened, take the bowl off the water and set aside.</li><li>Poach the eggs:</li><li>Fill a medium saucepan with water, add a splash of white vinegar (optional, but this helps hold the whites together which results in nicely shaped eggs) and bring to a gentle simmer. You want tiny bubbles only, not a rolling boil. Gently add eggs to water and poach until deisred doneness.</li><li>Meanwhile, toast bread.</li><li>Place toast on plates and top with arugula, spinach and salmon. Place eggs on top of salmon and spoon hollandaise over the top. Garnish with dill, salt and freshly cracked black pepper and serve.</li></ol>",https://spoonacular.com/recipeImages/660368-556x370.jpg
715554,http://www.pinkwhen.com/delicious-pan-fried-trout-recipe/2,pinkwhen.com,Delicious Pan Fried Trout,"['lunch', 'main course', 'main dish', 'dinner']","Delicious Pan Fried Trout might be a good recipe to expand your main course recipe box. This recipe makes 4 servings with <b>639 calories</b>, <b>58g of protein</b>, and <b>34g of fat</b> each. For <b>$6.87 per serving</b>, this recipe <b>covers 44%</b> of your daily requirements of vitamins and minerals. This recipe from Pink When requires pepper flakes, dijon mustard, kosher salt, and garlic. 1 person has made this recipe and would make it again. It is a good option if you're following a <b>dairy free and pescatarian</b> diet. From preparation to the plate, this recipe takes around <b>18 minutes</b>. With a spoonacular <b>score of 87%</b>, this dish is awesome. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/pan-fried-trout-405077"">Pan-Fried Trout</a>, <a href=""https://spoonacular.com/recipes/pan-fried-trout-955406"">Pan-Fried Trout</a>, and <a href=""https://spoonacular.com/recipes/pan-fried-trout-698960"">Pan-Fried Trout</a>.","['1 /12 cups bread crumbs', '½ cup dijon mustard', 'extra virgin olive oil', '1 clove of garlic (smashed)', '2 large lemons, juiced (keeping the zest from one as well)', '¼ tsp kosher salt', '2 Tbsp Oregano', '2 Tbsp parsley', '½ tsp red pepper flakes', '3 - 4 Trout filets (skin on one side)']",4,18,"In a small bowl, mix the lemon juice and mustard together well. Cover both sides of the trout with this mixture.In a separate bowl, combine bread crumbs, garlic, parsley, oregano, red pepper, lemon zest, and kosher salt. Mix these together well.Take each filet and coat them with the bread crumb mixture heavily.Heat about "" extra virgin olive oil in a pan on a medium heat. To check and make sure the oil is warm enough to fry, add a pinch of the loose bread mixture to the heated oil. If it starts to boil and fry, the fish is ready to fry.Fry your filets for 6 minutes skin side down. After 6 minutes, flip the trout carefully and fry for an additional 2 minutes. If you are unable to fit all of your filets into the pan, cook them one at a time and place into an oven heated up to 250 to maintain heat while the others are cooking.",https://spoonacular.com/recipeImages/715554-556x370.jpg
632718,https://www.foodista.com/recipe/NSYVVMBY/armenian-stew,Foodista,Armenian Stew,"['soup', 'lunch', 'main course', 'main dish', 'dinner']","Armenian Stew might be just the main course you are searching for. One serving contains <b>328 calories</b>, <b>16g of protein</b>, and <b>3g of fat</b>. This gluten free, dairy free, lacto ovo vegetarian, and vegan recipe serves 6 and costs <b>82 cents per serving</b>. <b>Autumn</b> will be even more special with this recipe. A mixture of lentils, water, overnight in water, and a handful of other ingredients are all it takes to make this recipe so tasty. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. 1 person were impressed by this recipe. It is brought to you by Foodista. With a spoonacular <b>score of 67%</b>, this dish is solid. Similar recipes are <a href=""https://spoonacular.com/recipes/khashlama-armenian-lamb-stew-1182003"">Khashlama (Armenian Lamb Stew)</a>, <a href=""https://spoonacular.com/recipes/armenian-okra-428053"">Armenian Okra</a>, and <a href=""https://spoonacular.com/recipes/armenian-cucumbers-22364"">Armenian Cucumbers</a>.","['cup Dried Apricots Soaked in', 'cup Water for 1 Hour', 'cup Dried Garbanzo Beans Soaked', 'Overnight in Water', '5 cups Water', '1 cup Lentils', '3 Onions Sliced', '2 tablespoons Malt Syrup or Molasses']",6,45,"In a Large Pan, Bring Soaked Apricots and Their Water To a Boil. add Soaked, Drained Garbanzo Beans and 1 C. Water. Bring To a Boil and Cook for 30 Minutes.
Add the Lentils, Onions and 4 C. Water To Pot. Bring To a Boil.
Lower Heat, Cover and Cook Ubout 2 Hours until Garbanzos Are Tneder.
Add 2 t. Malt Syrup. Mix in Well. Serve Over Brown Rice.",https://spoonacular.com/recipeImages/632718-556x370.jpg
639957,http://www.foodista.com/recipe/CTD7FW43/colorful-tomato-and-spinach-seafood-pasta,Foodista,Colorful Tomato and Spinach Seafood Pasta,"['side dish', 'lunch', 'main course', 'main dish', 'dinner']","Colorful Tomato and Spinach Seafood Pasta requires about <b>20 minutes</b> from start to finish. This recipe serves 2 and costs $3.96 per serving. One portion of this dish contains approximately <b>34g of protein</b>, <b>10g of fat</b>, and a total of <b>470 calories</b>. A mixture of parmesan cheese, garlic, white wine, and a handful of other ingredients are all it takes to make this recipe so delicious. 1 person were glad they tried this recipe. Not a lot of people really liked this main course. It is brought to you by Foodista. Taking all factors into account, this recipe <b>earns a spoonacular score of 92%</b>, which is great. <a href=""https://spoonacular.com/recipes/creamy-spinach-and-peas-seafood-pasta-981597"">Creamy Spinach and Peas Seafood Pasta</a>, <a href=""https://spoonacular.com/recipes/seafood-pasta-with-sherry-tomato-cream-sauce-319936"">Seafood Pasta with Sherry Tomato Cream Sauce</a>, and <a href=""https://spoonacular.com/recipes/cherry-tomato-fra-diavolo-sauce-seafood-and-pasta-310176"">Cherry Tomato Fra Diavolo Sauce, Seafood and Pasta</a> are very similar to this recipe.","['1/2 cup chicken broth', '8 ounces cod, cut into bite sized pieces', '2 tablespoons flour', '2 cloves garlic, minced', '2 tablespoons lemon juice, fresh squeezed', '1 tablespoon olive oil', '2 tablespoons parmesan cheese , shredded', '2 large Roma tomatoes, chopped', 'salt and pepper to taste', '1 large shallot, finely chopped', '4 cups spinach, chopped', '1/4 cup white wine', '4 ounces whole wheat pasta, spaghetti', '1/4 cup to ½ basil (dependent on your taste), roll leaves together and then slice into thin pieces', '1/4 cup to ½ basil (dependent on your taste), roll leaves together and then slice into thin pieces']",2,20,"<ol><li>Cook spaghetti according to package directions.</li><li>Heat oil in large non-stick skillet. Add onion and garlic and cook 3-4 minutes.</li><li>Add tomatoes and cook another 3-4 minutes until tender.</li><li>Toss cod with flour and salt and pepper to taste.</li><li>Add cod to pan and cook another 3 minutes, add another tsp olive oil if necessary.</li><li>Add chicken broth and wine and cook another 3 minutes, stirring gently to make sauce, but not break up fish.</li><li>Add spinach and basil and cook another 3-4 minutes until spinach just wilts and sauce has reduced nicely.</li><li>Top pasta with cod and parmesan cheese.</li></ol>",https://spoonacular.com/recipeImages/639957-556x370.jpg
634792,http://www.foodista.com/recipe/K53BZ7T2/beet-salad-with-peppers-and-lettuce,Foodista,Beet Salad With Peppers and Lettuce,['side dish'],"If you have around <b>45 minutes</b> to spend in the kitchen, Beet Salad With Peppers and Lettuce might be a spectacular <b>gluten free, dairy free, paleolithic, and lacto ovo vegetarian</b> recipe to try. One serving contains <b>210 calories</b>, <b>5g of protein</b>, and <b>6g of fat</b>. This recipe serves 1. For <b>$3.17 per serving</b>, this recipe <b>covers 26%</b> of your daily requirements of vitamins and minerals. Head to the store and pick up beet, bell pepper, orange pepper, and a few other things to make it today. This recipe is liked by 1 foodies and cooks. Only a few people really liked this side dish. It is brought to you by Foodista. Taking all factors into account, this recipe <b>earns a spoonacular score of 92%</b>, which is great. Similar recipes include <a href=""https://spoonacular.com/recipes/butter-lettuce-and-beet-salad-708378"">Butter Lettuce and Beet Salad</a>, <a href=""https://spoonacular.com/recipes/red-lettuce-and-roasted-beet-salad-with-walnuts-and-blue-cheese-759916"">Red Lettuce and Roasted Beet Salad with Walnuts and Blue Cheese</a>, and <a href=""https://spoonacular.com/recipes/fennel-peppers-lettuce-salad-665831"">fennel, Peppers, Lettuce Salad</a>.","['1 small beet, peeled and sliced', '1 teaspoon fresh basil, finely chopped', '1 teaspoon fresh basil, finely chopped', '2 cups red leave lettuce', '1 tablespoon maple syrup', '1 teaspoon olive oil', '1 orange pepper', '1 red pepper', 'Handful of sunflower seeds']",1,45,"<ol><li>Chop the peppers and lettuce into thin slivers.</li><li>Chop the beets into circular discs, so that they remain the star of the salad and get their moment in the sun.</li><li>Mix all the salad ingredients.</li><li>Add the salad dressing just prior to serving. </li><li>Garnish with sunflower seeds.</li></ol>",https://spoonacular.com/recipeImages/634792-556x370.jpg
637440,https://www.foodista.com/recipe/RSDBG48H/chapchae-korean-stir-fried-noodles,Foodista,Chapchae (Korean Stir-Fried Noodles),['side dish'],"Chapchae (Korean Stir-Fried Noodles) is a <b>dairy free, lacto ovo vegetarian, and vegan</b> recipe with 4 servings. This side dish has <b>397 calories</b>, <b>5g of protein</b>, and <b>15g of fat</b> per serving. For <b>$2.09 per serving</b>, this recipe <b>covers 21%</b> of your daily requirements of vitamins and minerals. 40 people have made this recipe and would make it again. It is brought to you by Foodista. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. A few people really liked this Korean dish. A mixture of soy sauce, salt, baby spinach, and a handful of other ingredients are all it takes to make this recipe so scrumptious. All things considered, we decided this recipe <b>deserves a spoonacular score of 91%</b>. This score is spectacular. Similar recipes include <a href=""https://spoonacular.com/recipes/chapchae-korean-stir-fried-noodles-1569447"">Chapchae (Korean Stir-Fried Noodles)</a>, <a href=""https://spoonacular.com/recipes/chapchae-korean-stir-fried-noodles-1250231"">Chapchae (Korean Stir-Fried Noodles)</a>, and <a href=""https://spoonacular.com/recipes/korean-stir-fried-noodles-chapchae-604806"">Korean Stir-Fried Noodles (Chapchae)</a>.","['8 ounces sweet potato vermicelli noodles', '1 sweet onion, sliced into thin strips', '2 cloves garlic, finely chopped', '1/2 pound baby spinach, parboiled', '2 carrots, julienned', '3 scallions, chopped', '5 mushrooms, sliced (I like to use creminis)', '5 mushrooms, sliced (I like to use creminis)', '1/2 cup zucchini, sliced into half-moons', '2 tablespoons olive oil', '2 tablespoons sesame oil', '3 tablespoons soy sauce', '1 teaspoon sugar', 'Salt to taste']",4,45,"Cook noodles according to package directions
In a large pan or wok over medium heat, heat olive oil and 1 Tbsp sesame oil
Add onion slices and garlic and saut for about 1 min
Add rest of vegetables and cook for 4-5 min, until the vegetables are half-cooked and still a bit crispy
Turn heat to low and add cooked noodles, soy sauce, sugar, and the remaining sesame oil
Mix to combine and cook for another 2 min
Add salt or more soy sauce if needed (or if you want it a bit sweeter, add a touch more sugar)
If using sesame seeds, add them at finish",https://spoonacular.com/recipeImages/637440-556x370.jpg
638741,http://www.foodista.com/recipe/BLKBQ5DY/chipotle-black-bean-soup-with-avocado-cream,Foodista,Chipotle Black Bean Soup with Avocado Cream,"['antipasti', 'soup', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]","If you have around <b>45 minutes</b> to spend in the kitchen, Chipotle Black Bean Soup with Avocado Cream might be a great <b>gluten free and lacto ovo vegetarian</b> recipe to try. One serving contains <b>284 calories</b>, <b>12g of protein</b>, and <b>9g of fat</b>. For <b>$1.35 per serving</b>, you get a hor d'oeuvre that serves 8. A couple people made this recipe, and 37 would say it hit the spot. <b>Autumn</b> will be even more special with this recipe. If you have chipotle peppers in adobo sauce, cilantro leaves, carrots, and a few other ingredients on hand, you can make it. It is brought to you by Foodista. All things considered, we decided this recipe <b>deserves a spoonacular score of 91%</b>. This score is super. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/citrus-scented-black-bean-soup-with-chipotle-cream-697694"">Citrus-Scented Black Bean Soup with Chipotle Cream</a>, <a href=""https://spoonacular.com/recipes/black-bean-soup-with-sweet-plantain-and-avocado-cumin-cream-226746"">Black Bean Soup with Sweet Plantain and Avocado-Cumin Cream</a>, and <a href=""https://spoonacular.com/recipes/chipotle-black-bean-tomato-corn-avocado-salad-791835"">Chipotle Black Bean Tomato Corn Avocado Salad</a>.","['1 small ripe avocado, pitted, peeled and cut into cubes (about 1/2 cup)', '3 cans (about 15 ounces each) black beans, rinsed and drained', '4 large carrots, peeled and diced (about 2 cups)', '4 cups Swanson® Chicken Broth (Regular, Natural Goodness® or Certified Organic)', '1 can (7 ounces) chipotle peppers in adobo sauce, minced', '1 can (7 ounces) chipotle peppers in adobo sauce, minced', '2 tablespoons chopped fresh cilantro leaves', '1 tablespoon lemon juice', '2 tablespoons olive oil', '2 large onions, diced (about 2 cups)', '1/4 cup sour cream']",8,45,"<ol><li>Heat the oil in a 4-quart saucepan. Add the carrots and onions and cook until they're tender-crisp, stirring occasionally. Add the peppers and cook and stir for 1 minute.</li><li>Stir the broth and beans into the saucepan and heat to a boil. Reduce the heat to low. Cook for 25 minutes.</li><li>Mash the avocado with a fork in a small bowl.  Stir in the sour cream, cilantro and lemon juice.</li><li>Spoon one-third of the broth mixture into a blender. Cover and blend until the mixture is smooth. Pour the mixture into a large bowl. Repeat twice more with the remaining broth mixture. Return the blended mixture to the saucepan. Cook over medium heat until the mixture is hot and bubbling.  Divide the soup among 8 serving bowls. Top with the avocado mixture.</li></ol>",https://spoonacular.com/recipeImages/638741-556x370.jpg
