id,title,source_name,summary,instructions,ingredients,image,dishTypes
633837,Baked Sweet Potato Fries,Foodista,"The recipe Baked Sweet Potato Fries could satisfy your American craving in roughly <b>45 minutes</b>. This recipe serves 1. This side dish has <b>496 calories</b>, <b>7g of protein</b>, and <b>12g of fat</b> per serving. For <b>$1.67 per serving</b>, this recipe <b>covers 23%</b> of your daily requirements of vitamins and minerals. 1 person were impressed by this recipe. If you have margarine, smalls sweet potatoes, t seasoned salt, and a few other ingredients on hand, you can make it. It is a good option if you're following a <b>gluten free, dairy free, and whole 30</b> diet. It is brought to you by Foodista. With a spoonacular <b>score of 89%</b>, this dish is excellent. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/baked-sweet-potato-fries-577316"">Baked Sweet Potato Fries</a>, <a href=""https://spoonacular.com/recipes/baked-sweet-potato-fries-44267"">Baked Sweet Potato Fries</a>, and <a href=""https://spoonacular.com/recipes/baked-sweet-potato-fries-483129"">Baked Sweet Potato Fries</a>.","<ol><li>Spray a 15 x 10 x 1 inch baking pan with nonstick coating. Scrub potatoes; cut lengthwise into quarters, then cut each quarter into 2 wedges. Arrange potatoes in a single layer in pan.</li><li>Combine margarine or butter, salt, and nutmeg. Brush onto potatoes. Bake in a 450 oven 20 minutes or until brown and tender.</li></ol>","['1 -T margarine or butter, melted', 'dash nutmeg', '1/4 -t seasoned salt', '4 smalls sweet potatoes (about 1 lb)']",https://spoonacular.com/recipeImages/633837-556x370.jpg,['side dish']
642730,Fettuccine With Beans & Broccoli & Mushrooms,foodista.com,"Fettuccine With Beans & Broccoli & Mushrooms takes approximately <b>20 minutes</b> from beginning to end. One portion of this dish contains approximately <b>38g of protein</b>, <b>20g of fat</b>, and a total of <b>702 calories</b>. For <b>$2.41 per serving</b>, you get a main course that serves 6. 1 person were glad they tried this recipe. It is brought to you by Foodista. A mixture of cannellini beans, pepper flakes, sun-dried tomatoes, and a handful of other ingredients are all it takes to make this recipe so scrumptious. With a spoonacular <b>score of 91%</b>, this dish is super. Similar recipes are <a href=""https://spoonacular.com/recipes/fettuccine-no-fredo-with-broccoli-and-sauted-mushrooms-158077"">Fettuccine No-Fredo with Broccoli and Sautéed Mushrooms</a>, <a href=""https://spoonacular.com/recipes/fettuccine-with-mushrooms-and-hazelnuts-77213"">Fettuccine with Mushrooms and Hazelnuts</a>, and <a href=""https://spoonacular.com/recipes/fettuccine-with-asparagus-and-mushrooms-173198"">Fettuccine with Asparagus and Mushrooms</a>.","<ol><li>Steam or gently boil the broccoli and set aside.</li><li>In a large frying pan heat a few drizzles of olive oil and place the sliced mushrooms.  Let the mushrooms become slightly golden and then add the garlic and continue to saut.  Add the sun-dried tomatoes and the broccoli. Continue to saut for another minute or two.  Add the chicken broth and the beans and simmer on low for a minute or two and turn off the heat.</li><li>Set the pan aside and prepare the fettuccini.  When the fettuccini is ready, al-dente, lift it into the pan with the beans and broccoli.  Drizzle the fettuccini with olive oil and then add a few dashes of red pepper flakes, black pepper and the grated Romano cheese.</li></ol>","['black pepper', '1 head of broccoli – steamed or gently boiled', '1 quart of button mushrooms – sliced', '29 oz. can of cannellini beans- drained', '1/2 cup of chicken broth', '1 box of fettuccine', '4 cloves of garlic', '3 tablespoons Olive Oil', 'red pepper flakes', 'Romano Cheese for grating', '1 small handful of sun-dried tomatoes – sliced']",https://spoonacular.com/recipeImages/642730-556x370.jpg,"['side dish', 'lunch', 'main course', 'main dish', 'dinner']"
656752,Pork Chops with Garlic Cream,Foodista,"Pork Chops with Garlic Cream might be just the main course you are searching for. This recipe makes 4 servings with <b>728 calories</b>, <b>52g of protein</b>, and <b>51g of fat</b> each. For <b>$3.87 per serving</b>, this recipe <b>covers 40%</b> of your daily requirements of vitamins and minerals. This recipe is liked by 13 foodies and cooks. A mixture of butter, bell pepper, shallot, and a handful of other ingredients are all it takes to make this recipe so yummy. It is brought to you by Foodista. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. It is a good option if you're following a <b>gluten free and ketogenic</b> diet. Overall, this recipe earns a <b>spectacular spoonacular score of 88%</b>. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/garlic-baked-pork-chops-free-pork-chops-1001480"">Garlic Baked Pork Chops + FREE PORK CHOPS</a>, <a href=""https://spoonacular.com/recipes/garlic-roasted-pork-chops-1510299"">Garlic Roasted Pork Chops</a>, and <a href=""https://spoonacular.com/recipes/honey-garlic-pork-chops-116394"">Honey & Garlic Pork Chops</a>.","<ol><li>In a small sauce pan melt the butter over medium-low heat and cook the shallots until softened, about 5 minutes.</li><li>Add the wine, thyme and a generous  teaspoon salt. Raise the heat to medium and simmer until the liquid is reduced to 2 tablespoons. Stir in the heavy cream and the buttermilk and all the garlic cloves.</li><li>Return to a bare simmer and cook, stirring occasionally, until the garlic is completely tender, 40 to 45 minutes.</li><li>Transfer the garlic mixture to a blender and puree until very smooth, about 1 minute. Return the garlic sauce to the saucepan. It should be thick enough to cover the back of a wooden spoon but easy to pour. Set aside covered to keep warm.</li><li>Preheat oven to 375.</li><li>Salt and pepper generously the pork chops. In a large skillet over medium high heat add the oil. When hot add the chops and sear them on each side. 2minutes each sides.</li><li>Remove from the stove and place in the hot oven. Cook for 3 minutes at 375 then lower the heat to 300 for another 5 minutes. The chops need to be springy to the touch and golden brown on the outside.</li></ol>","['2 tablespoon butter', '1/3 cup buttermilk', '1/3 cup dry white wine', '3 sprigs Fresh thyme', '1 cup heavy cream', 'pepper', '900 grams pork chops', 'salt', '1 medium shallot, minced', '2 tablespoon vegetable oil', '12 large garlic cloves, all about the same size, and peeled but left whole']",https://spoonacular.com/recipeImages/656752-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
715420,Barbecue Chicken Cauliflower Couscous Bowls,pinkwhen.com,"Barbecue Chicken Cauliflower Couscous Bowls requires about <b>45 minutes</b> from start to finish. For <b>$1.86 per serving</b>, you get a main course that serves 4. One serving contains <b>381 calories</b>, <b>20g of protein</b>, and <b>22g of fat</b>. It can be enjoyed any time, but it is especially good for <b>Father's Day</b>. It is brought to you by Pink When. 398 people found this recipe to be delicious and satisfying. This recipe is typical of Barbecue cuisine. If you have pecorino romano cheese, onion, cauliflower, and a few other ingredients on hand, you can make it. It is a good option if you're following a <b>gluten free</b> diet. With a spoonacular <b>score of 91%</b>, this dish is excellent. Similar recipes are <a href=""https://spoonacular.com/recipes/couscous-bowls-with-zaatar-chickpeas-and-roasted-cauliflower-612788"">Couscous Bowls with Za’atar Chickpeas and Roasted Cauliflower</a>, <a href=""https://spoonacular.com/recipes/mediterranean-chicken-couscous-salad-bowls-1440573"">Mediterranean Chicken Couscous Salad Bowls</a>, and <a href=""https://spoonacular.com/recipes/grilled-pesto-chicken-couscous-bowls-1015974"">Grilled Pesto Chicken Couscous Bowls</a>.","In a shallow dish, whisk together the barbecue sauce, orange juice and soy sauce. Add the chicken breasts and toss to fully coat. Set aside to marinate while you prepare the rest of your ingredients.Add the cauliflower florets to the bowl of your food processor. Pulse 5-6 times are until the cauliflower takes on the texture of couscous. Set aside.Heat the butter in a large saut pan over medium heat. Add the onion and cook until tender, about 5-6 minutes. Add the cauliflower, garlic powder and salt and black pepper to taste. Stir to combine. Cook for an additional 5 minutes. Remove from heat and stir in the cheese and cilantro. Cover and set aside until you are ready to serve.Preheat your grill or grill pan over medium to medium-high heat. Grease the grill and then add the chicken. Cook, brushing occasionally with additional marinade, until cooked through, about 10-12 minutes. Flip the chicken about halfway through cooking time. Remove from heat and set aside to rest while you prepare your Swiss chard.Heat the olive oil in a saut pan over medium heat. Add the garlic and cook for 1 minutes, until fragrant. Add the Swiss chard and cook, stirring frequently, until wilted and warm. Season with salt and black pepper.Assemble your bowls, by layering sliced chicken breast and Swiss chard over a bed of cauliflower couscous. Sprinkle with almonds and enjoy immediately!","['½ cup roasted and salted sliced almonds', '½ cup barbecue sauce', '1 small head of cauliflower, cut into florets', '2 tablespoons chopped cilantro', '4 cloves of garlic, finely minced', '1 teaspoon garlic powder', '2 tablespoons olive oil', '1/3 cup orange juice', '¼ cup Pecorino Romano cheese', 'sea salt and black pepper', '2 boneless and skinless chicken breasts, cut-in-half lengthwise to produce 4 equal pieces', '2 tablespoons soy sauce', '4 cups Swiss chard, stemmed and loosely chopped', '2 tablespoons unsalted butter', '1 small yellow onion, diced']",https://spoonacular.com/recipeImages/715420-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
650878,Maple and Mustard-Glazed Salmon,Foodista,"Maple and Mustard-Glazed Salmon takes around <b>45 minutes</b> from beginning to end. For <b>$5.48 per serving</b>, you get a main course that serves 2. One portion of this dish contains around <b>45g of protein</b>, <b>15g of fat</b>, and a total of <b>358 calories</b>. If you have chili powder, salt, sriracha, and a few other ingredients on hand, you can make it. It is a good option if you're following a <b>gluten free, dairy free, fodmap friendly, and pescatarian</b> diet. 1 person has tried and liked this recipe. It is brought to you by Foodista. All things considered, we decided this recipe <b>deserves a spoonacular score of 88%</b>. This score is amazing. <a href=""https://spoonacular.com/recipes/maple-and-mustard-glazed-salmon-1501681"">Maple and Mustard-Glazed Salmon</a>, <a href=""https://spoonacular.com/recipes/maple-mustard-glazed-salmon-615887"">Maple Mustard Glazed Salmon</a>, and <a href=""https://spoonacular.com/recipes/maple-and-mustard-glazed-salmon-332738"">Maple and Mustard Glazed Salmon</a> are very similar to this recipe.","<ol><li>Mix dijon mustard, maple syrup and chili powder in a bowl. Season it with a pinch of salt.</li><li>Brush the maple-mustard glaze on the salmon fillet.</li><li>Set the broiler to high and place the salmon on top rack (must use a conventional oven). Broil for 5-6 minutes or until the glaze turns into small dark circles.</li><li>Optional: compliment with a splash of lemon juice and Sriracha hot sauce.</li></ol>","['1/4 tsp of Chili Powder', '1 Tbs of Dijon Mustard', 'lemon juice', '1 Tbs of Maple Syrup', '1 lb of Salmon Fillet', '1/2 tsp of Salt', 'sriracha']",https://spoonacular.com/recipeImages/650878-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
663323,The Priest Fainted (Imam Bayildi),Foodista,"The Priest Fainted (Imam Bayildi) might be a good recipe to expand your side dish repertoire. One serving contains <b>200 calories</b>, <b>5g of protein</b>, and <b>10g of fat</b>. This recipe serves 6 and costs $1.85 per serving. It is a good option if you're following a <b>gluten free, dairy free, lacto ovo vegetarian, and vegan</b> diet. A mixture of tomatoes, garlic, salt, and a handful of other ingredients are all it takes to make this recipe so delicious. Not a lot of people made this recipe, and 1 would say it hit the spot. It is brought to you by Foodista. From preparation to the plate, this recipe takes about <b>45 minutes</b>. Taking all factors into account, this recipe <b>earns a spoonacular score of 88%</b>, which is great. Similar recipes include <a href=""https://spoonacular.com/recipes/engins-imam-bayildi-598588"">Engin’s Imam Bayildi</a>, <a href=""https://spoonacular.com/recipes/imam-bayildi-with-bbq-lamb-tzatziki-215339"">Imam bayildi with BBQ lamb & tzatziki</a>, and <a href=""https://spoonacular.com/recipes/meatless-monday-turkish-eggplant-casserole-with-tomatoes-imam-bayildi-607286"">Meatless Monday: Turkish Eggplant Casserole with Tomatoes (Imam Bayildi)</a>.","<ol><li>Preparation:</li><li>Preheat oven to 425 F</li><li>Peel eggplants leaving lenghtwise stripes,  cut  in to 1-inch  cubes, soak in salted water for 30 minutes, then drain and dry them.</li><li>Using a large pan over medium high heat, saut onions and garlic  in 1/4 cup olive oil until they begin to soften, about 5 minutes. Add tomatoes and parsley, season with  salt, pepper  and sugar.  Reduce heat to low and simmer, covered, stirring ocasionally about 15 minutes.</li><li>While sauce is simmiring,  place eggplants in a bowl with the 2 tablespoons of olive oil, toss until the eggplant cubes are well coated. Transfer the eggplants to a large sized oven-proof pan and spread out in to one layer. Roast in the oven for about 15 minutes or until  browned slightly.</li><li>Remove the pan from the oven.  Place the roasted eggplants  in the  baking  dish, spread tomato sauce evenly to cover the eggplants.</li><li>Bake uncovered for 20-30 minutes, until golden brown and bubbly.  Remove from oven</li><li>Serve cold and sprinkle with  fresh parsley before serving</li><li>Why did the priest faint? Youll see :) )</li></ol>","['4 medium eggplants', '3-4 cloves garlic, chopped', 'Fresh ground pepper to taste', '1/4 cup, plus 2 tablespoons olive oil', '1 large onion, chopped', '1/2 cup chopped parsley', '1/2 teaspoon salt', '1 teaspoon caster sugar', '2 lbs tomatoes, blanched, peeled and coarsely chopped']",https://spoonacular.com/recipeImages/663323-556x370.jpg,['side dish']
715438,Mexican Casserole,pinkwhen.com,"The recipe Mexican Casserole could satisfy your Mexican craving in about <b>1 hour and 5 minutes</b>. This main course has <b>581 calories</b>, <b>48g of protein</b>, and <b>21g of fat</b> per serving. This recipe serves 6 and costs $2.63 per serving. It is brought to you by Pink When. 503 people were impressed by this recipe. It will be a hit at your <b>Autumn</b> event. A mixture of cheddar cheese, monterrey jack, salsa, and a handful of other ingredients are all it takes to make this recipe so scrumptious. It is a good option if you're following a <b>gluten free</b> diet. Overall, this recipe earns a <b>spectacular spoonacular score of 88%</b>. Try <a href=""https://spoonacular.com/recipes/mexican-casserole-1620683"">Mexican Casserole</a>, <a href=""https://spoonacular.com/recipes/mexican-casserole-513196"">Mexican Casserole</a>, and <a href=""https://spoonacular.com/recipes/mexican-casserole-703344"">Mexican Casserole</a> for similar recipes.","Take a large pot and ring water to a boil. When finished, place you chicken breasts in to boil for 20 minutes or until cooked. Take a smaller pan and cook rice as directed. Allow both rice and chicken time to cool when once fully cooked. Heat over to 350 degrees. Take cooled chicken breasts and shred, or cut into bite size pieces. Add into a large mixing bowl. Stir in cooked rice, 2 cups of Monterrey Jack cheese, and 1 cup of Cheddar. Stir in both soups, chopped onion, and salsa.Take a 9 x 13 baking dish and coat with non stick spray. Place mixture into the 9 x 13 dish and cover with the remaining cup of cheddar cheese. Bake for 40 minutes. Allow to cool before serving.","['4 boneless chicken breasts', '2 cups shredded Monterrey Jack', '1 (10oz) cream of chicken soup', '1 (10oz) cream of mushroom soup', '1 onion, finely chopped', '1 cup uncooked rice', '1 cup salsa', '2 cups shredded Cheddar Cheese']",https://spoonacular.com/recipeImages/715438-556x370.jpg,"['side dish', 'lunch', 'main course', 'main dish', 'dinner']"
635058,Black Bean and Peppers Taco Filling,Foodista,"You can never have too many hor d'oeuvre recipes, so give Black Bean and Peppers Taco Filling a try. This gluten free, dairy free, lacto ovo vegetarian, and vegan recipe serves 8 and costs <b>55 cents per serving</b>. One serving contains <b>118 calories</b>, <b>5g of protein</b>, and <b>3g of fat</b>. A mixture of bell pepper, black beans, chili powder, and a handful of other ingredients are all it takes to make this recipe so scrumptious. 10 people have tried and liked this recipe. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. It is a <b>very reasonably priced</b> recipe for fans of Mexican food. It is brought to you by Foodista. Overall, this recipe earns an <b>awesome spoonacular score of 88%</b>. <a href=""https://spoonacular.com/recipes/black-bean-taco-filling-1424571"">black bean taco filling</a>, <a href=""https://spoonacular.com/recipes/kale-turkey-and-black-bean-taco-filling-plus-5-ways-to-use-it-1276641"">Kale, Turkey and Black Bean Taco Filling -Plus 5 Ways to Use It</a>, and <a href=""https://spoonacular.com/recipes/kale-turkey-and-black-bean-taco-filling-plus-5-ways-to-use-it-506463"">Kale, Turkey and Black Bean Taco Filling -Plus 5 Ways to Use It</a> are very similar to this recipe.","<ol><li>In a skillet add olive oil, onions and bell pepper. Cook until tender, about 3  5 minutes. Add tomatoes and seasonings, saute for 10 minutes. Add black beans and cook until warm.</li><li>Serve with tortillas.</li><li>Additional toppings: Romaine Lettuce, Cheese, jalapenos, salsa, hot sauce, avocado, and greek yogurt</li></ol>","['1 large bell pepper, diced', '1 (14 ounce) can black beans, rinsed and drained', '1 28-ounce can crushed or puréed tomatoes', '2 teaspoons chili powder', '1 teaspoon garlic powder', '1/2 teaspoon ground cumin', '1 1/2 tablespoons light or extra-virgin olive oil', '1 cup chopped onion', '1 teaspoon dried oregano', '1 teaspoon paprika']",https://spoonacular.com/recipeImages/635058-556x370.jpg,"['antipasti', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]"
1697763,Knock-Your-Socks-Off Guacamole,Maplewood Road,"The recipe Knock-Your-Socks-Off Guacamole can be made <b>in approximately 15 minutes</b>. One serving contains <b>463 calories</b>, <b>5g of protein</b>, and <b>44g of fat</b>. For <b>$2.0 per serving</b>, you get a hor d'oeuvre that serves 2. It is a <b>rather cheap</b> recipe for fans of Mexican food. It is a good option if you're following a <b>gluten free, dairy free, paleolithic, and lacto ovo vegetarian</b> diet. A mixture of salt & pepper, onion, habanero pepper, and a handful of other ingredients are all it takes to make this recipe so tasty. It is brought to you by spoonacular user <a href=""/profile/maplewoodroad"">maplewoodroad</a>. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/easy-eggplant-parmesan-that-will-knock-your-socks-off-572923"">Easy Eggplant Parmesan that Will Knock Your Socks Off</a>, <a href=""https://spoonacular.com/recipes/knock-your-socks-off-stuffed-potatoes-with-broccoli-and-mushrooms-648985"">Knock Your Socks Off Stuffed Potatoes With Broccoli and Mushrooms</a>, and <a href=""https://spoonacular.com/recipes/knock-your-socks-off-slow-cooker-chicken-and-sausage-1198533"">Knock Your Socks Off Slow Cooker Chicken and Sausage</a>.","Cut the avocado in half lengthwise.  Using a chef's knife, give the pit a slight whack, gently turn, and remove.

Scoop avocado out with a spoon and put it in a bowl and mash with a fork.

Add finely chopped white onion (sweet), finely chopped cilantro, a habanero or two (or whatever your favorite hot pepper is), lime juice, and olive oil.  Add salt and pepper.

Mix everything together with the mashed avocados.&nbsp; Enjoy!","['2 avocados', '1/2 white onion (sweet)', '1/3 c cilantro, finely chopped', '1 Habanero pepper, finely chopped', '2 Tbsp olive oil', 'Juice of 1 lime', 'Salt &amp; freshly ground black pepper']",https://spoonacular.com/recipeImages/1697763-556x370.jpg,"['antipasti', 'condiment', 'starter', 'snack', 'appetizer', 'dip', 'antipasto', ""hor d'oeuvre"", 'spread']"
1096250,Pho With Zucchini Noodles,Foodista,"Pho With Zucchini Noodles is a <b>gluten free and dairy free</b> main course. For <b>$8.15 per serving</b>, this recipe <b>covers 37%</b> of your daily requirements of vitamins and minerals. This recipe serves 2. One portion of this dish contains roughly <b>49g of protein</b>, <b>6g of fat</b>, and a total of <b>322 calories</b>. This recipe is liked by 1 foodies and cooks. Not a lot of people really liked this Vietnamese dish. Head to the store and pick up cloves, basil, cinnamon sticks, and a few other things to make it today. From preparation to the plate, this recipe takes roughly <b>30 minutes</b>. It is brought to you by Foodista. Taking all factors into account, this recipe <b>earns a spoonacular score of 88%</b>, which is tremendous. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/chicken-pho-with-daikon-noodles-1314129"">Chicken Pho with Daikon Noodles</a>, <a href=""https://spoonacular.com/recipes/easy-pho-with-daikon-noodles-679671"">Easy Pho with Daikon Noodles</a>, and <a href=""https://spoonacular.com/recipes/chicken-pho-with-daikon-noodles-629688"">Chicken Pho with Daikon Noodles</a>.","<ol><li>Place the sirloin steak in the freezer for 15 minutes for easy slicing.</li><li>In the meantime, use a spiralizer or a julienne peeler to make zucchini noodles. Divide the zoodles in two large serving bowls.</li><li>In a medium saucepan, toast cinnamon sticks, star anise, and cloves over medium heat until fragrant. </li><li>Add bone broth in the pan, followed by ginger, soy sauce and fish sauce. </li><li>Bring to a boil and simmer for 10 minutes to allow the spices to fully infuse the broth.</li><li>Take the beef out of your freezer and slice it into thin strips. </li><li>Divide the beef into two portions and add on top of the zoodles in the serving bowls.</li><li>Once the broth is done, also divide it into two portions and pour the hot broth into the serving bowls. The beef will start cooking instantly and the color changes.</li><li>Top the pho with bean sprouts, fresh herbs, sliced jalapeno pepper and green onion, drizzle with Sriracha or/and hoisin sauce, squeeze some lime juice in it and slurp up!</li></ol>","['1/2 pound top sirloin steak', '4 zucchini', '2 cinnamon sticks', '2 star anise', '3 whole cloves', '4 cups beef bone broth', '1-inch chunk of fresh ginger, sliced', '1 tablespoon soy sauce', '1 tablespoon fish sauce', '2 handful of bean sprouts', 'fresh cilantro', 'fresh basil', '1 jalapeño pepper, sliced', '2 steams green onion, chopped', '2 tsp Sriracha', '2 tsp hoisin sauce', '2 lime wedges']",https://spoonacular.com/recipeImages/1096250-556x370.jpg,"['lunch', 'soup', 'main course', 'main dish', 'dinner']"
715467,Turkey Pot Pie,pinkwhen.com,"You can never have too many main course recipes, so give Turkey Pot Pie a try. This recipe serves 8 and costs $2.06 per serving. One serving contains <b>728 calories</b>, <b>23g of protein</b>, and <b>42g of fat</b>. If you have flour, salt, chicken broth, and a few other ingredients on hand, you can make it. This recipe from Pink When has 17134 fans. From preparation to the plate, this recipe takes around <b>45 minutes</b>. Overall, this recipe earns a <b>spectacular spoonacular score of 88%</b>. Similar recipes are <a href=""https://spoonacular.com/recipes/curry-turkey-pot-pie-with-homemade-butter-pie-crust-620697"">Curry Turkey Pot Pie With Homemade Butter Pie Crust</a>, <a href=""https://spoonacular.com/recipes/turkey-pot-pie-95347"">Turkey Pot Pie!</a>, and <a href=""https://spoonacular.com/recipes/turkey-pot-pie-619462"">Turkey Pot Pie</a>.","Step 1: Preheat oven to 425 degrees. Melt the butter and add the celeryand onion to a medium pot and saute over medium heat for about 8 minutes.Step 2: Stir in 2/3 cup flour, salt and pepper, celery seed, onion powder, garlic powder, and Italian seasoning. Slowly whisk in the chicken broth and milk, stirring constantly until the the mixture begins to thicken and then simmer lightly until thickened. Remove from heat and mix with the drained vegetables and turkey.Step 3: Fill two pie crusts with your turkey and vegetable mixture. Carefully top each pie with another pie crust, pinching the sides together. Cut several small slits into the top of the pie crust to allow the pies to vent while cooking.Step 4: Bake uncovered in the preheated oven until the pies are golden brown, about 30 minutes. If the tops of the pies are browning too quickly, place a sheet of foil over the pie crusts and continue to bake. Cool for about 10 minutes before serving.This has to be one of the most delicious pot pie recipes I have ever tasted! What a great way to use up that leftover turkey. Another great substitution for turkey would also be to use a Rotisserie chicken. MMmmmm. I will be trying that soon.Have you ever tried a pot pie recipe? What about a Turkey Pot Pie Recipe? Make sure to save this one for those cold and snowy days ahead!JOIN 500,000 SUBSCRIBERS!Join over 500,000 others who follow PinkWhen on Social Media, the PinkWhen blog, and email. Sign up to receive exclusive bonuses like this FREE Simple Fit Dinners Ebook.Don't wait! You won't want to miss a thing.Success! Now check your email to confirm your subscription and download your FREE ebook.There was an error submitting your subscription. Please try again.First NameEmail AddressSubscribePowered by ConvertKit","['1 tsp black pepper', '2/3 cup butter', '1 cup chopped celery', '1/2 tsp celery seed', '1 3/4 cups chicken broth', '2/3 cups all-purpose flour', '1/2 tsp garlic powder', '2 (10oz) cans green beans', '1/2 tsp Italian seasoning', '1 1/3 cups milk', '1/2 cup chopped onion', '1/2 tsp onion powder', '2 (10oz) cans of mixed peas and carrots', '4 9″ pie crusts (not frozen)', '1 tsp salt', '4 cups cooked Turkey', '1/2 tsp white pepper']",https://spoonacular.com/recipeImages/715467-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
641447,Detox slaw,Foodista,"Detox slaw is a side dish that serves 2. One portion of this dish contains approximately <b>6g of protein</b>, <b>19g of fat</b>, and a total of <b>264 calories</b>. For <b>86 cents per serving</b>, this recipe <b>covers 21%</b> of your daily requirements of vitamins and minerals. A mixture of tahini paste, purple cabbage, olive oil, and a handful of other ingredients are all it takes to make this recipe so tasty. This recipe from Foodista has 2 fans. It can be enjoyed any time, but it is especially good for <b>The Fourth Of July</b>. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. It is a good option if you're following a <b>gluten free, dairy free, lacto ovo vegetarian, and vegan</b> diet. Overall, this recipe earns an <b>amazing spoonacular score of 83%</b>. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/detox-slaw-1409209"">Detox slaw</a>, <a href=""https://spoonacular.com/recipes/detox-red-cabbage-slaw-902496"">Detox Red Cabbage Slaw</a>, and <a href=""https://spoonacular.com/recipes/mango-slaw-the-perfect-slaw-for-fish-tacos-1129511"">Mango Slaw - the perfect slaw for fish tacos</a>.","In a big bowl, mix all the vegetables together.
Mix the dressing ingredients together in another small bowl and stir till you get a uniform paste. Add more water if needed to achieve the desired consistency.
In a hot skillet, add sesame seeds and toast them till they start jumping out of the skillet.
Pour dressing over the vegetables. Garnish with toasted sesame seeds and serve.
P.S what is your go to detox food? Will love to know!","['1¼ cup Green Cabbage Shredded', '1½ cup Purple Cabbage,shredded', '1 whole Medium Carrot, Shredded', '2 Tablespoons Black Sesame Seeds, Toasted', '⅛ cups Yellow Onion, Chopped', '1 Tablespoon Olive Oil', '2 Tablespoons Lemon Juice', '½ Tablespoons Maple Syrup Or Honey Or Agave Nectar', '2 Tablespoons Tahini Paste', '¼ cups Water', '½ teaspoons Salt, Or To Taste']",https://spoonacular.com/recipeImages/641447-556x370.jpg,['side dish']
157993,Spicy Roasted Chickpeas,spoonacular,"The recipe Spicy Roasted Chickpeas can be made <b>in approximately 45 minutes</b>. This gluten free, dairy free, lacto ovo vegetarian, and vegan recipe serves 5 and costs <b>44 cents per serving</b>. One portion of this dish contains around <b>15g of protein</b>, <b>10g of fat</b>, and a total of <b>330 calories</b>. It works well as an inexpensive hor d'oeuvre. It is brought to you by spoonacular user <a href=""/profile/TheHungryHood"">TheHungryHood</a>. Head to the store and pick up cumin, chickpeas, coriander, and a few other things to make it today. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/spicy-roasted-chickpeas-1301943"">Spicy Roasted Chickpeas</a>, <a href=""https://spoonacular.com/recipes/spicy-roasted-chickpeas-1761525"">Spicy Roasted Chickpeas</a>, and <a href=""https://spoonacular.com/recipes/spicy-roasted-chickpeas-31369"">Spicy Roasted Chickpeas</a>.",<ol><li>Preheat your oven to <strong>400 degrees F</strong>.</li><li>Rinse and dry the chickpeas.</li><li>Toss the chickpeas in the olive oil and spices.</li><li>Bake the chickpeas on a <strong>cookie sheet</strong> for about <strong>40 minutes</strong>. Then eat up!</li></ol>,"['1/4 tsp CAYENNE PEPPER, spice', '30 oz. CHICKPEAS (GARBANZO BEANS)', '1/8 tsp CORIANDER, spice', '1/4 tsp CUMIN, spice', '2 tablespoons OLIVE OIL', '1/2 tsp PAPRIKA, spice', '1/4 tsp SALT, spice']",https://spoonacular.com/recipeImages/157993-556x370.jpg,"['antipasti', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]"
