id,title,source_name,summary,instructions,ingredients,image,dishTypes
654009,Orecchiette With Sun-Dried and Fresh Cherry Tomatoes,Foodista,"Orecchiette With Sun-Dried and Fresh Cherry Tomatoes could be just the <b>dairy free, lacto ovo vegetarian, and vegan</b> recipe you've been looking for. One portion of this dish contains around <b>18g of protein</b>, <b>18g of fat</b>, and a total of <b>634 calories</b>. For <b>$2.36 per serving</b>, this recipe <b>covers 21%</b> of your daily requirements of vitamins and minerals. This recipe serves 2. This recipe from Foodista requires garlic powder, chili pepper flakes, salt, and extravergine olive oil. 1 person has tried and liked this recipe. It works well as a main course. From preparation to the plate, this recipe takes around <b>45 minutes</b>. Taking all factors into account, this recipe <b>earns a spoonacular score of 85%</b>, which is amazing. Similar recipes include <a href=""https://spoonacular.com/recipes/orecchiette-with-kale-bacon-and-sun-dried-tomatoes-15149"">Orecchiette with Kale, Bacon, and Sun-Dried Tomatoes</a>, <a href=""https://spoonacular.com/recipes/pasta-with-pesto-fresh-tomatoes-sun-dried-tomatoes-chicken-and-mozzarella-cheese-607983"">Pasta with Pesto, Fresh Tomatoes, Sun-Dried Tomatoes, Chicken and Mozzarella Cheese</a>, and <a href=""https://spoonacular.com/recipes/fresh-tagliatelle-with-sun-dried-tomatoes-and-four-mushrooms-610633"">Fresh Tagliatelle with Sun-Dried Tomatoes and Four Mushrooms</a>.","In a large frying pan, brown the garlic powder in the heated oil. Toss the sun-dried tomatoes into the frying pan and cook for about 2-3 minutes. Add the cherry tomatoes, oregano and chili pepper and cook covered for about 10-15 minutes or till the cherry tomatoes are tender, adding water if necessary to prevent tomates from sticking onthe bottom of the pan. Add the basil leaves and salt to taste.
In the meantime, you have brought water to the boil in a large saucepan. When water boils, add a pinch of coarse salt (according to taste) and the orecchiette. Let them cook till al dente (or according to instructions). Drain them and stir them into the frying pan together with the tomatoes sauce. Saut for about 1-2 minutes, then serve.
According to taste, you can serve the orecchiette with grated pecorino cheese.","['250 grams orecchiette', '250 grams cherry tomatoes, cut into wedges', '7 sun-dried tomatoes in oil, sliced', '2 tablespoons extravergine olive oil', '1/4 teaspoon garlic powder', '1/4 teaspoon chili pepper flakes', 'a pinch of dried oregano', '3 basil leaves', 'salt to taste']",https://spoonacular.com/recipeImages/654009-556x370.jpg,"['side dish', 'lunch', 'main course', 'main dish', 'dinner']"
660221,Skinny Chicken Peanut Stew,Foodista,"Skinny Chicken Peanut Stew is a <b>gluten free and dairy free</b> main course. This recipe makes 4 servings with <b>360 calories</b>, <b>31g of protein</b>, and <b>20g of fat</b> each. For <b>$2.84 per serving</b>, this recipe <b>covers 37%</b> of your daily requirements of vitamins and minerals. It is brought to you by Foodista. It is perfect for <b>Autumn</b>. Only a few people made this recipe, and 1 would say it hit the spot. A mixture of chicken breast, peanut butter, chili powder, and a handful of other ingredients are all it takes to make this recipe so flavorful. From preparation to the plate, this recipe takes about <b>1 hour</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 80%</b>. This score is outstanding. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/skinny-chicken-stew-with-cheesy-croutons-530538"">Skinny Chicken Stew with Cheesy Croutons</a>, <a href=""https://spoonacular.com/recipes/skinny-thai-chicken-meatballs-with-peanut-sauce-618252"">Skinny Thai Chicken Meatballs with Peanut Sauce</a>, and <a href=""https://spoonacular.com/recipes/skinny-thai-chicken-meatballs-with-peanut-sauce-1004809"">Skinny Thai Chicken Meatballs with Peanut Sauce</a>.","<ol><li>Combine the grapeseed oil with the sesame oil, a pinch of salt, lots of black pepper, the chili powder, minced ginger, brown sugar and garlic.</li><li>Toss the chicken in the oil mixture and let it marinate for 15 minutes.</li><li>Heat a pan over medium-high heat and add the chicken mixture. Let it cook undisturbed for two minutes, then turn the mixture over and cook for another two minutes to let it brown. Stir, then cook for another five minutes while stirring occasionally.</li><li>Add the peanut butter, broth, and tomatoes. Bring it to a boil, reduce it to a simmer, and cook, 20-25 minutes uncovered.</li><li>Taste and adjust seasonings (salt, pepper, chili powder, brown sugar) as needed.</li><li>Stir in the spinach, and turn off the heat as soon as it wilts.</li><li>Serve over rice.</li></ol>","['1/2 lb. fresh baby spinach leaves, rinsed and chopped', '2 tsp. brown sugar', '1/4 tsp. Chili Powder', '2 c. fat free chicken broth', '3 cloves garlic, minced', '1 Tbsp. ginger root, minced', '2 Tbsp. Grapeseed Oil', '1 large onion, chopped', '1 large orange pepper, sliced thin and cut into 2-inch pieces', '4 Tbsp. peanut butter', '3 plum tomatoes, chopped', 'Salt and pepper to taste', '1 tsp. Sesame Oil', '1 lb boneless skinless chicken breast, thinly sliced in bite-sized pieces']",https://spoonacular.com/recipeImages/660221-556x370.jpg,"['lunch', 'soup', 'main course', 'main dish', 'dinner']"
663588,Tomato Cutlets,Foodista,"You can never have too many side dish recipes, so give Tomato Cutlets a try. This recipe serves 5. One portion of this dish contains about <b>15g of protein</b>, <b>17g of fat</b>, and a total of <b>305 calories</b>. For <b>$2.98 per serving</b>, this recipe <b>covers 25%</b> of your daily requirements of vitamins and minerals. This recipe from Foodista requires salt, juice of lemon, olive oil, and eggs. 19 people were glad they tried this recipe. From preparation to the plate, this recipe takes about <b>45 minutes</b>. Overall, this recipe earns an <b>excellent spoonacular score of 88%</b>. <a href=""https://spoonacular.com/recipes/chicken-cutlets-with-tomato-saut-27288"">Chicken Cutlets with Tomato Sauté</a>, <a href=""https://spoonacular.com/recipes/turkey-cutlets-with-tomato-sauce-411770"">Turkey Cutlets with Tomato Sauce</a>, and <a href=""https://spoonacular.com/recipes/tomato-and-garlic-stuffed-chicken-cutlets-84694"">Tomato-and-Garlic-Stuffed Chicken Cutlets</a> are very similar to this recipe.","<ol><li>Prepare the eggs, bread crumbs and sliced tomatoes.</li><li>Dip the tomato slice in the egg wash and then in the bread crumbs.  If you have extra egg wash and bread crumbs you can repeat this process.</li><li>Heat a large frying pan with the olive oil and place the prepared tomato slices in the pan.  When the tomatoes have a nice golden color gently flip and finish cooking on the other side.  This will take about 3-4 minutes on each side on medium heat.</li><li>Place halved eggplant in the frying pan and sprinkle with dashes of salt and pepper.  Let the eggplant saut on one side to a golden color then turn and saut on the other side.  This will take about 3  4 minutes on each side.</li><li>Plate and finish with the parsley garnish, lemon juice and grated cheese.</li></ol>","['6-7 baby eggplant - halved', '3 beefsteak tomatoes – sliced about ¼ inch thick', '1 cup - Italian style bread crumbs', '2 eggs beaten with 1 tablespoon milk', 'Juice of ½ lemon', '2-3 tablespoons of olive oil', '½ cup Fresh Italian parsley – chopped', 'Dashes - pepper', 'Fresh grated Romano cheese', 'Dashes – salt']",https://spoonacular.com/recipeImages/663588-556x370.jpg,['side dish']
660943,Spiced Chicken With Black Bean and Mango Salsa,Foodista,"You can never have too many Mexican recipes, so give Spiced Chicken With Black Bean and Mango Salsan a try. This recipe makes 4 servings with <b>689 calories</b>, <b>56g of protein</b>, and <b>32g of fat</b> each. For <b>$6.24 per serving</b>, this recipe <b>covers 42%</b> of your daily requirements of vitamins and minerals. It works well as a pricey main course. This recipe is liked by 1 foodies and cooks. It is a good option if you're following a <b>gluten free and dairy free</b> diet. A mixture of onion, ground cumin, kosher salt, and a handful of other ingredients are all it takes to make this recipe so flavorful. It is brought to you by Foodista. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. Taking all factors into account, this recipe <b>earns a spoonacular score of 76%</b>, which is solid. Similar recipes include <a href=""https://spoonacular.com/recipes/spiced-tilapia-with-mango-black-bean-salsa-88743"">Spiced Tilapia With Mango Black Bean Salsa</a>, <a href=""https://spoonacular.com/recipes/quick-and-easy-and-super-skinny-southwestern-spiced-salmon-with-black-bean-cucumber-and-mango-salsa-5151"">QUICK AND EASY AND SUPER SKINNY: SOUTHWESTERN SPICED SALMON WITH BLACK BEAN, CUCUMBER AND MANGO SALSA</a>, and <a href=""https://spoonacular.com/recipes/grilled-chicken-with-black-bean-mango-salsa-skinnytaste-619601"">Grilled Chicken with Black Bean Mango Salsa Skinnytaste</a>.","Preheat the oven to 375 degrees.
On a small plate, toss together the dried spices until evenly mixed and press both sides of the chicken into the spices to coat. Set aside.
Drizzle a bit of olive oil into a stove top grill pan or frying pan over medium high heat. Once hot, sear both sides of the chicken, approximately 1-2 minutes per side. Immediately slide the pan into the oven. Bake for 10-15 minutes or until the juices run clear.
As the chicken cooks, carefully mix together the ingredients for salsa, adding more olive oil to taste. Salt to taste before serving with the chicken.","['8 chicken thighs, boneless and skinless', '1 tablespoon ground cumin', '1/2 tablespoon black pepper', '1/2 tablespoon kosher salt', '1/2 tablespoon ground oregano', '1/2 tablespoon dried thyme', '1/2 tablespoon chili powder', '1/2 teaspoon cayenne pepper', '1/2 tablespoon paprika', 'Olive oil', 'Salsa', '15 ounces black beans, drained and rinsed', '4 cloes garlic, minced', '1/2 teaspoon fresh ginger, minced', '2 vine tomatoes, deseeded and chopped', '1 Persian cucumber, chopped', '1 mango, chopped', '1 small red onion, minced', '1 serrano pepper, minced', '2 Juice and zest of limes', '1/8 cup olive oil, plus more if desired', 'Kosher salt']",https://spoonacular.com/recipeImages/660943-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
1046983,Excellent No Fail and Easy Keto Zucchini Lasagna,pinkwhen.com,"Excellent No Fail and Easy Keto Zucchini Lasagna might be just the <b>Mediterranean</b> recipe you are searching for. For <b>$4.62 per serving</b>, you get a main course that serves 6. Watching your figure? This gluten free and ketogenic recipe has <b>523 calories</b>, <b>54g of protein</b>, and <b>26g of fat</b> per serving. 4 people have tried and liked this recipe. From preparation to the plate, this recipe takes about <b>1 hour</b>. It is brought to you by Pink When. If you have ricotta cheese, sugar, ground turkey, and a few other ingredients on hand, you can make it. All things considered, we decided this recipe <b>deserves a spoonacular score of 80%</b>. This score is awesome. Try <a href=""https://spoonacular.com/recipes/excellent-no-fail-and-easy-keto-zucchini-lasagna-1667465"">Excellent No Fail and Easy Keto Zucchini Lasagna</a>, <a href=""https://spoonacular.com/recipes/excellent-no-fail-and-easy-keto-zucchini-lasagna-1490081"">Excellent No Fail and Easy Keto Zucchini Lasagna</a>, and <a href=""https://spoonacular.com/recipes/excellent-no-fail-and-easy-keto-zucchini-lasagna-1762737"">Excellent No Fail and Easy Keto Zucchini Lasagna</a> for similar recipes.","Instructions



Preheat the oven to 375F. Slice the zucchini lengthwise and lay it flat on a cookie sheet. Bake in the oven for 15 minutes. This is very important in order to bake out most of the liquid.


In a medium saucepan, saut the onion and bell pepper. Add in the ground turkey and cook thoroughly. Mix in the tomato sauce and seasonings. Turn the heat to low and allow it to simmer for 5 minutes.


In a separate bowl, mix together the ingredients for your cheese mixture and set aside. In a 9 x 13 baking dish, layer the bottom with zucchini noodles. Spread the cheese mixture over the zucchini and add a layer of meat sauce. Repeat these steps to create the layers for your zucchini lasagna. Top with mozzarella cheese and cover the baking dish with foil.


Bake the zucchini lasagna in the oven for 30 minutes. Remove the foil and then cook an additional 10 minutes. Remove from the oven and allow to cool for 5 minutes before serving.","['1/4 cup basil', '1 bell pepper chopped', '1 1/2 pounds lean ground turkey', '12 ounces mozzarella cheese', '1 onion chopped', '1/4 cup shredded parmesan', '1/4 cup parsley', '1 teaspoon red pepper', '15 ounces ricotta cheese', '1 teaspoon sugar', '28 ounces tomato sauce', '1 teaspoon white pepper', '4 large zucchini']",https://spoonacular.com/recipeImages/1046983-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
651546,Mexi-Chicken Roll Ups,Foodista,"Mexi-Chicken Roll Ups requires roughly <b>45 minutes</b> from start to finish. This hor d'oeuvre has <b>525 calories</b>, <b>55g of protein</b>, and <b>23g of fat</b> per serving. This gluten free recipe serves 6 and costs <b>$2.94 per serving</b>. 4 people have made this recipe and would make it again. This recipe from Foodista requires chicken breasts, tortilla chips, bunch cilantro, and cumin. Overall, this recipe earns an <b>excellent spoonacular score of 81%</b>. Similar recipes are <a href=""https://spoonacular.com/recipes/chicken-roll-ups-1300115"">Chicken Roll-ups</a>, <a href=""https://spoonacular.com/recipes/chicken-roll-ups-67637"">Chicken Roll-ups</a>, and <a href=""https://spoonacular.com/recipes/chicken-roll-em-ups-for-two-419709"">Chicken Roll-em Ups for Two</a>.","Flatten out the chicken breasts to about 1/4"" thickness.
Blend together the cream cheese, salsa, cilantro, cumin and garlic powder to form a sauce.
Spread spoonful of sauce across each breast. Top with spinach leaves and then cheese.
Roll closed and cover in crushed tortilla chips.
Bake at 350 covered for 30 to 35 minutes or until chicken is cooked through.","['4 Oz Cream Cheese', '1/2 cup Salsa Verde', '1 Small Bunch Cilantro, Chopped', '1 teaspoon Cumin', '1/2 teaspoon Garlic Powder', '6 Chicken Breasts', '3 ounces Fresh Spinach', '3 Oz Pepper Jack Cheese, Shredded', '6 ounces Tortilla Chips, Crushed']",https://spoonacular.com/recipeImages/651546-556x370.jpg,"['antipasti', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]"
661886,Strawberry Shortcake Pancakes,Foodista,"Strawberry Shortcake Pancakes takes around <b>45 minutes</b> from beginning to end. This recipe makes 2 servings with <b>425 calories</b>, <b>19g of protein</b>, and <b>7g of fat</b> each. For <b>$9.09 per serving</b>, this recipe <b>covers 23%</b> of your daily requirements of vitamins and minerals. <b>Mother's Day</b> will be even more special with this recipe. 21 person were glad they tried this recipe. It is brought to you by Foodista. A mixture of baking soda, strawberries, almond extract, and a handful of other ingredients are all it takes to make this recipe so scrumptious. It works well as a breakfast. It is a good option if you're following a <b>lacto ovo vegetarian</b> diet. Taking all factors into account, this recipe <b>earns a spoonacular score of 76%</b>, which is pretty good. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/strawberry-shortcake-pancakes-539480"">Strawberry Shortcake Pancakes</a>, <a href=""https://spoonacular.com/recipes/strawberry-shortcake-pancakes-1277509"">Strawberry Shortcake Pancakes</a>, and <a href=""https://spoonacular.com/recipes/strawberry-shortcake-pancakes-giveaway-512530"">Strawberry Shortcake Pancakes (+ GIVEAWAY!)</a>.","Mix Greek Yogurt, Egg Whites & Almond Extract into a small bowl
In a separate bowl combine Flour, Baking Soda, Sugar, & Salt
Combine and whisk till evenly mixed
Fold in Dried Strawberries
In a sauce pan or small pot add frozen or fresh strawberries and 1tsp. sugar and cook until thawed and juicy about 5-7 minutes, stirring occasionally.
Spray Skillet with cooking spray and place 1/4-cup batter onto skillet and cook till bubbles start appearing through the top of the pancake and then flip. NOTE: Cook on medium heat and I flattened out my batter with the spatula to cook more evenly.
About 1-2 minutes on each side
Top with strawberry Sauce and Maple Syrup, and add a dollop of fat free whip cream.
Makes 2 servings, 8 pancakes total, 4 pancakes each.","['3/4 cup 0% Greek Yogurt', '1/2 cup Egg Whites', '1/2 cup Whole-Wheat Flour', '1/2 tsp Baking Soda', '1 tsp Almond Extract', '1/2 tsp Sugar', 'Dash of Salt', '1/3 cup Freeze Dried Strawberries', '1 cup Strawberries – frozen or fresh (I used frozen)', '1 tsp. sugar', '2 Tbsp. Fat Free Whip Cream (optional)']",https://spoonacular.com/recipeImages/661886-556x370.jpg,"['morning meal', 'brunch', 'breakfast']"
632299,Amazing Braised Beef Short Ribs,Foodista,"Amazing Braised Beef Short Ribs requires approximately <b>45 minutes</b> from start to finish. This recipe makes 6 servings with <b>726 calories</b>, <b>60g of protein</b>, and <b>42g of fat</b> each. For <b>$6.31 per serving</b>, this recipe <b>covers 37%</b> of your daily requirements of vitamins and minerals. 7 people found this recipe to be flavorful and satisfying. This recipe from Foodista requires tomato paste, ground pepper, thyme, and ground pepper. Not a lot of people really liked this main course. It is a good option if you're following a <b>gluten free and dairy free</b> diet. Overall, this recipe earns a <b>solid spoonacular score of 73%</b>. Try <a href=""https://spoonacular.com/recipes/amazing-braised-beef-short-ribs-1397359"">Amazing Braised Beef Short Ribs</a>, <a href=""https://spoonacular.com/recipes/braised-beef-short-ribs-245460"">Braised Beef Short Ribs</a>, and <a href=""https://spoonacular.com/recipes/braised-beef-short-ribs-41473"">Braised Beef Short Ribs</a> for similar recipes.","Preheat your oven to 300 degrees.  Place a large heavy bottomed pot on the stove top (like a Le Creuset pot).
Over medium heat cook 4 strips of Bacon in the large heavy bottomed pot until crisp.  Remove from the heat and allow to drain on paper towels.  Later you will crumble the Bacon into the finished Sauce.  Reserve the Bacon Fat in the pot.
Dry off any moisture on your Beef Short Ribs using paper towel.  The meat will brown better and caramelize instead of steam if it is dry.  This browning will produce a lot of flavor in the finished dish.
Cut the Short Ribs into 3-4 inch sections.  Trim some of the excess outer fat, leaving some for flavor.  Season the Short Ribs with Sea Salt and Black Pepper.
Over medium high add 3 T of Olive Oil to the Bacon Fat and brown all sides of the Short Ribs until they get a good dark brown sear.  Give the Short Ribs room between each other so they do not steam and brown properly.  You will have to do this in 2 to 3 batches to brown all the Short Ribs well.   You will not be cooking through all the way, just browning at this stage.  The Short Ribs will be raw in the middle.
Place the first batch after browning in a bowl to catch any drippings.
After all the Short Ribs are browned well, remove them from the pot and set aside in the large bowl to collect any drippings as they sit.  Next remove the used Bacon Fat and Olive Oil from the pot leaving any of the cooked on bits stuck to the bottom of the pot.  Reduce the heat to medium and add 3 T of fresh Olive Oil and saute the sliced Mushrooms until browned and crisp. 7-10 minutes.
Then over medium heat add the diced Onions and Carrot and saute until soft, 5-7 minutes.  Add the minced Garlic and cook for 1 minute more.
Deglaze the pot by adding 2 cups of Cabernet Sauvignon.  As soon as you add the Wine increase the heat to high and stir rapidly, scraping the bottom of the pot releasing the cooked on brown bits stuck to the bottom.  Bring to the boil then add 2 cups of Beef Stock and the Tomato Paste, Beef Base, Thyme, Bay Leaves, Sea Salt and Black Pepper.  Allow to boil, stirring continuously for 3 minutes.
Add the Beef Short Ribs and any juices that collected in the bowl to the boiling pot.  Put them in snugly against each other and boil for 2 minutes.
Then place the lid on the pot and place in the center of the oven and cook for 3 hours at 300 degrees undisturbed.  Don't peek and release the moist heat that will make these Short Ribs fall of the bone.
After 3 hours remove from the oven and take off the lid.  Prepare for a steam facial!  Remove the Cooked Beef Short Ribs to a large bowl.  Be gentle, it will be falling off the bone.  Allow the Sauce to sit for 3 minutes so the fat rises to the top.  Skim off the fat using a large spoon and discard it.  Remove as much as you can.  Remove the Bay Leaves and stems from the Thyme if you used fresh Thyme.
Remember, the pot is HOT, it just came from the oven!!!  Use pot holders and place the pot of defatted Sauce over medium high heat and bring to a boil, stirring frequently, and reduce by a third.  This will concentrate the Sauce into a rich incredible Sauce. Taste the Sauce and add Sea Salt and or Black Pepper is needed at this point.  Crumble the Bacon and add to the Sauce stirring in well.
Add the Beef Short Ribs back to the pot of reduced Sauce and remove from the heat.  Coat the Short Ribs in the Sauce well.  Serve Immediately over Yukon Gold Mashed Potatoes or Polenta.","['4 strips of Bacon', '3 tablespoons Olive Oil', '5 pounds Beef Short Ribs', '1 teaspoon Sea Salt, fine grain', '1 teaspoon Fresh Ground Pepper', '1 pound White Button Mushrooms, sliced', '2 Medium Yellow Onions, diced', '1 Medium Carrot, diced', '4 cloves Large of Garlic, minced', '2 cups Cabernet Sauvignon Wine', '2 cups Beef Stock', '2 tablespoons Tomato Paste', '2 tablespoons Beef Base', '1 tablespoon Dried Thyme or 6 fresh Sprigs', '2 Bay leaves', '1 teaspoon Fresh Ground Black Pepper']",https://spoonacular.com/recipeImages/632299-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
662391,Suzanne’s Red Chili,Foodista,"Suzanne’s Red Chili could be just the <b>dairy free</b> recipe you've been looking for. For <b>$1.8 per serving</b>, you get a main course that serves 6. One portion of this dish contains approximately <b>30g of protein</b>, <b>20g of fat</b>, and a total of <b>505 calories</b>. Only a few people really liked this American dish. It is brought to you by Foodista. 1 person found this recipe to be yummy and satisfying. If you have paprika, onion, beef knorr stock cubes dissolved into 16oz/475ml water, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes about <b>45 minutes</b>. It is perfect for <b>The Super Bowl</b>. With a spoonacular <b>score of 42%</b>, this dish is good. Try <a href=""https://spoonacular.com/recipes/suzannes-breakfast-tacos-1366457"">Suzanne's Breakfast Tacos</a>, <a href=""https://spoonacular.com/recipes/suzannes-breakfast-tacos-509198"">Suzanne's Breakfast Tacos</a>, and <a href=""https://spoonacular.com/recipes/suzannes-old-fashioned-pumpkin-pie-1260079"">Suzanne’s Old Fashioned Pumpkin Pie</a> for similar recipes.","Heat a large heavy pan (with a tight fitting lid) over medium high heat. Once hot, add a few TBSP of oil and brown the beef in batches. Add more oil as needed. Take care not to overcrowd the meat so that it doesn't steam. You want a nice color on it  color means flavor so don't skimp on this part! Keep the batches of browned beef in a bowl and do not drain, you want all the juices from the meat.
Once all the meat is browned and removed from the pan, turn the heat down to medium, then add the onions and garlic and a little more oil if needed. Saute the onions and garlic gently. You don't want to brown them. Once they have softened, turn the heat up to medium high again, pile the onions and garlic in the middle of the pan and add the spices on top (cumin/coriander/paprika/chili powder) to the pan. Stir the spices into the onions until you can smell them (just a few seconds).
Add in the flour, oregano and the meat along with any juices to the pan and stir to combine. Carefully pour in the water/stock cube mixture and stir well.
Bring to a boil, turn down the heat to a simmer and put the lid on. Simmer covered for 1 to 1.5 hours, checking and stirring every 20 to 30 minutes.
Once the meat just starts to go tender add the beans and tomatoes, stir well, cover and cook for a further half hour or until the meat is so tender it easily breaks apart with a fork.
Taste and season with salt & pepper as needed.
Serve over what ever you want with what ever you want on top!","['1 TBSP ground cumin', '1 TBSP ground coriander', 'Olive oil for frying', '1 large yellow onion, diced finely', '1 generous TBSP finely chopped garlic', '450g 1lb stewing beef, cubed into roughly 1/2” chunks (1.5cm)', '1 TBSP sweet paprika', '4 TBSP chili powder (see notes)', '1 TBSP plain all purpose flour', '2 tsp dry oregano', '2 beef Knorr stock cubes dissolved into 16oz/475ml boiling water', '2 x 15oz/400g cans of pinto beans rinsed/drained', '1 x 28oz/800g can of tomatoes, drained and diced/chopped into bit size pieces', 'Salt & ground black pepper to taste']",https://spoonacular.com/recipeImages/662391-556x370.jpg,"['lunch', 'soup', 'main course', 'main dish', 'dinner']"
655400,Pear and Pesto Crostini,Foodista,"Pear and Pesto Crostini is a Mediterranean recipe that serves 3. One portion of this dish contains approximately <b>12g of protein</b>, <b>26g of fat</b>, and a total of <b>452 calories</b>. For <b>$2.36 per serving</b>, this recipe <b>covers 20%</b> of your daily requirements of vitamins and minerals. Only a few people made this recipe, and 2 would say it hit the spot. If you have bosc pear, basil leaves, your best olive oil, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. It is brought to you by Foodista. It works well as a hor d'oeuvre. With a spoonacular <b>score of 81%</b>, this dish is outstanding. <a href=""https://spoonacular.com/recipes/edamame-and-pear-crostini-1320071"">Edamame and Pear Crostini</a>, <a href=""https://spoonacular.com/recipes/pear-and-brie-crostini-836562"">Pear and Brie Crostini</a>, and <a href=""https://spoonacular.com/recipes/edamame-and-pear-crostini-1259989"">Edamame and Pear Crostini</a> are very similar to this recipe.","Preheat oven to 400 degrees. Slice French loaf into 1/2-inch-thick slices, and brush (or spray, if you have one of those nifty Misto things) with olive oil. Place slices on baking sheet and toast in oven for 10-15 minutes, or until edges are a deep golden brown. Remove from oven and set aside.
While those are in the oven, make your pesto. In a food processor, combine basil leaves, garlic clove, pine nuts and Romano cheese. Pulse until pesto is coarse in texture, like coarse sand. Add in olive oil and process until fully incorporated. Taste. Add salt and pepper, if needed. Scrape pesto into a serving bowl or dish and set aside. (You should have about 3/4 cup.)
Cut pear into thin slices and place on a platter with crostini and pesto. To assemble: Spread pesto over crostini and top with pear and fresh ground black pepper, if desired.","['1/2 loaf French bread', '2 cups packed basil leaves', '1 clove garlic', '1/4 cup pine nuts', '1/4 cup Pecorino Romano', '3 tablespoons your best olive oil', 'Salt and pepper, to taste', '1 Bosc pear']",https://spoonacular.com/recipeImages/655400-556x370.jpg,"['fingerfood', 'antipasti', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]"
716338,Lamb Coconut Tomato Curry Sauce,Afrolems,"If you want to add more <b>gluten free, dairy free, paleolithic, and primal</b> recipes to your collection, Lamb Coconut Tomato Curry Sauce might be a recipe you should try. This recipe makes 3 servings with <b>674 calories</b>, <b>31g of protein</b>, and <b>53g of fat</b> each. For <b>$3.45 per serving</b>, this recipe <b>covers 32%</b> of your daily requirements of vitamins and minerals. From preparation to the plate, this recipe takes around <b>45 minutes</b>. 1 person found this recipe to be tasty and satisfying. Only a few people really liked this Indian dish. If you have bell pepper, vegetables, blended onions, and a few other ingredients on hand, you can make it. It works well as a rather expensive sauce. It is brought to you by Afrolems. All things considered, we decided this recipe <b>deserves a spoonacular score of 74%</b>. This score is pretty good. Similar recipes include <a href=""https://spoonacular.com/recipes/coconut-curry-tomato-sauce-54014"">Coconut Curry Tomato Sauce</a>, <a href=""https://spoonacular.com/recipes/coconut-curry-tomato-sauce-1305259"">Coconut Curry Tomato Sauce</a>, and <a href=""https://spoonacular.com/recipes/slow-roasted-pork-with-coconut-curry-sauce-corn-tortillas-fresh-tomato-salsa-over-basmati-rice-306930"">Slow Roasted Pork with Coconut Curry Sauce, Corn Tortillas, Fresh Tomato Salsan over Basmati Rice</a>.","Wash your lamb and season with seasoning cubes, the blended onions, pepper, ginger and garlic and allow to marinate for at least an hour.In a pot on low heat, pour in your coconut milk, water, blended tomato, curry powder and bring to boil. Pour in the lamb and marinade juice into the pot and leave on low heat to continue to stew till the lamb is cooked.If you want your lamb falling off the bones, you can choose to cook longer and pour more water if needed.Taste to make sure it has enough seasoning and serve with Rice.       Fun Health fact: A lamb curry can provide up to 50% of the iron a woman needs in a day.","['1 cup of coconut milk', '4 tablespoons of curry powder', '1 teaspoon of garlic', '1/2 teaspoon of ginger', 'Seasoning cubes', '1 pound of Lamb', '2 tablespoons of blended onions', 'Vegetables.', '10 tablespoons of blended tomato (already boiled)', '1 cup of water', '1 tablespoon of pepper (I used Cameroonian yellow pepper)', 'Garnishing']",https://spoonacular.com/recipeImages/716338-556x370.jpg,['sauce']
