sourceUrl,sourceName,title,dishTypes,summary,extendedIngredients,servings,readyInMinutes,instructions,image
http://www.foodista.com/recipe/MYJMGP67/chock-full-of-broccoli-soup,foodista.com,Chock Full Of Broccoli Soup,"['soup', 'lunch', 'main course', 'main dish', 'dinner']","Need a gluten free, dairy free, and lacto ovo vegetarian main course? Chock Full Of Broccoli Soup could be an amazing recipe to try. One portion of this dish contains around 18g of protein, 8g of fat, and a total of 249 calories. For $2.24 per serving, this recipe covers 29% of your daily requirements of vitamins and minerals. This recipe serves 4. Only a few people made this recipe, and 1 would say it hit the spot. If you have garlic, to 3 broccoli, onion, and a few other ingredients on hand, you can make it. Autumn will be even more special with this recipe. From preparation to the plate, this recipe takes around 30 minutes. It is brought to you by Foodista. All things considered, we decided this recipe deserves a spoonacular score of 85%. This score is great. Similar recipes include <a href=""https://spoonacular.com/recipes/chock-full-blondie-squares-188487"">Chock-Full Blondie Squares</a>, <a href=""https://spoonacular.com/recipes/chock-full-of-fruit-snackin-cake-408716"">Chock-full of Fruit Snackin' Cake</a>, and <a href=""https://spoonacular.com/recipes/white-bean-hummus-chock-full-of-chives-608968"">White Bean Hummus Chock Full of Chives</a>.","['1/4 teaspoon freshly ground black pepper', '2 1/2 pounds to 3 broccoli (2 bunches)', '4 cups to 5 low-sodium chicken broth', '1 tablespoon extra virgin olive oil', '2 teaspoons minced garlic', '2 tablespoons sweet or mellow white miso', '2 cups chopped onion', '1 teaspoon salt', '3/4 cup lite silken tofu (about ½ pound), preferably Nasoya', '1 teaspoon to 2 chopped fresh tarragon, optional']",4,30,"<ol><li>Separate broccoli florets from stems. Cut florets into bite-sized pieces; trim and peel stems, and cut into bite-sized pieces.</li><li>Place soup pot over medium heat and add oil; when hot, add onions and broccoli stems, and stir well to coat with oil. Reduce heat to low and cook, covered, for 8 to 10 minutes, or until onions are translucent and tender. Uncover, add garlic, blend well, and cook 1 minute longer.</li><li>Add florets and chicken broth; bring to boil over high heat. Reduce heat to low and simmer, covered, for 10 to 15 minutes, or until broccoli is tender. </li><li>Remove from heat and whisk in miso; allow to cool 5 minutes.</li><li>Puree half the soup in several batches in blender, adding some tofu with each batch.  Return pureed soup to the pot; stir well to blend. Thin with additional chicken broth, if desired. Add salt, pepper, and tarragon, if using. Serve immediately.</li></ol>",https://spoonacular.com/recipeImages/638780-556x370.jpg
http://www.foodista.com/recipe/JFQTBKWG/easy-stuffed-pork-chops,foodista.com,Easy Pork Chops on Stuffing,"['lunch', 'main course', 'main dish', 'dinner']","Easy Pork Chops on Stuffing might be a good recipe to expand your main course repertoire. This recipe serves 6 and costs $2.29 per serving. One portion of this dish contains roughly 33g of protein, 17g of fat, and a total of 376 calories. 36 people have made this recipe and would make it again. It will be a hit at your Thanksgiving event. From preparation to the plate, this recipe takes approximately 45 minutes. This recipe from Foodista requires onion, celery, bread, and parsley. With a spoonacular score of 90%, this dish is spectacular. Try <a href=""https://spoonacular.com/recipes/easy-pork-chops-on-stuffing-1432617"">Easy Pork Chops on Stuffing</a>, <a href=""https://spoonacular.com/recipes/pork-chops-with-stuffing-408660"">Pork Chops with Stuffing</a>, and <a href=""https://spoonacular.com/recipes/stuffing-topped-pork-chops-82358"">Stuffing-topped Pork Chops</a> for similar recipes.","['3 tablespoons butter', '2 ribs celery finely diced', '1 cup chicken broth (more or less)', '2 tablespoons chopped fresh parsley', '1/2 medium onion finely diced', 'pepper', 'pepper', '6 pork chops', 'salt', '8 slices stale white bread', '8 slices stale white bread']",6,45,"<ol><li>Early in the day (or the night before) cut the bread into  inch cubes and leave out to air dry. Place in a large mixing bowl.</li><li>Heat 2 tablespoons of the butter over medium heat in a saute pan and saute the celery till almost tender. Add the onions and continue to cook over medium heat until translucent. Remove from the heat and add half of the chicken broth to the mixture.</li><li>Add the chopped parsley to the bread cubes and toss to distribute evenly. Pour the celery/onion mixture over all and gently toss, adding additional broth to moisten the bread. Use caution to not break up the bread cubes. The cubes should be almost moistened through, but not soaking wet.</li><li>Butter a shallow baking dish with half of the remaining butter and place the stuffing in the middle. Dot the top of the stuffing with any remaining butter. Cover with aluminum foil and bake for 20 minutes in a preheated 350 degree oven.</li><li>In the meantime, pat the chops dry with a paper towel and season on both sides with salt and pepper. With a sharp knife, cut 2-3 slices through the fat edge on each chop to prevent curling while chops are cooking.  Preheat a non-stick saut pan over medium high heat and quickly sear on each side until lightly browned. The chops will still be nearly raw in the center.</li><li>Remove the foil from the precooked stuffing and place the chops in a single layer over the stuffing. Return to the oven and roast for aprox 15-25 minutes, uncovered (depending on the thickness of your chops).  The chops should be cooked until the no longer dark pink inside, but still moist and juicy, but not overcooked. Remove from the oven and serve.</li></ol>",https://spoonacular.com/recipeImages/642113-556x370.jpg
http://www.foodista.com/recipe/DRSBMGKW/flank-steak-with-garlicky-mediterranean-salad,foodista.com,Flank Steak With Garlicky Mediterranean Salad,"['lunch', 'main course', 'main dish', 'dinner']","Flank Steak With Garlicky Mediterranean Salad requires roughly 15 minutes from start to finish. This main course has 394 calories, 37g of protein, and 18g of fat per serving. This gluten free and primal recipe serves 2 and costs $5.84 per serving. This recipe from Foodista requires roma tomato, onion, olives, and olive oil. This recipe is liked by 2 foodies and cooks. valentin day will be even more special with this recipe. All things considered, we decided this recipe deserves a spoonacular score of 88%. This score is amazing. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/flank-steak-with-garlicky-mediterranean-salad-1384131"">Flank Steak With Garlicky Mediterranean Salad</a>, <a href=""https://spoonacular.com/recipes/flank-steak-salad-410417"">Flank Steak Salad</a>, and <a href=""https://spoonacular.com/recipes/flank-steak-spinach-salad-411683"">Flank Steak Spinach Salad</a>.","['2 tablespoons balsamic vinegar', '1/2 cup low fat feta, crumbled', '8 ounces flank steak', '1 clove garlic, finely minced', 'Your favorite grill seasoning', '1 teaspoon lemon juice, fresh squeezed', '1/2 teaspoon lemon zest', '4 cups mixed salad greens', '1 cup mushroom , sliced', '1 cup mushroom , sliced', '1/2 tablespoon olive oil', '10 mediums olives, sliced', '2 tablespoons fresh oregano, minced', 'pepper', 'pepper', '1/4 cup red onion, thinly sliced', 'pinch red pepper flakes', '2 large roma tomato, diced', 'salt']",2,15,"<ol><li>Combine olive oil, balsamic vinegar, lemon zest, lemon juice, oregano, garlic and red pepper in a small bowl.</li><li>Add lettuce, feta, mushrooms, onion, tomato and olives in a salad bowl.</li><li>Toss salad with dressing.</li><li>Season flank steak with your favorite grill seasoning. I love Martha Stewarts recipe. </li><li>Heat grill pan over medium heat. Spray with cooking spray. Add steak and cook 4  8 minutes per side, depending on how thick and your desired doneness. Let rest for 5 minutes or more before slicing.</li><li>Serve with steak.</li></ol>",https://spoonacular.com/recipeImages/643059-556x370.jpg
http://www.foodista.com/recipe/TQCPKTLM/vegetarian-moussaka-with-portabella,foodista.com,Vegetarian Moussaka With Portabella,"['lunch', 'main course', 'main dish', 'dinner']","The recipe Vegetarian Moussaka With Portabella can be made in approximately 45 minutes. One serving contains 378 calories, 12g of protein, and 9g of fat. This gluten free and dairy free recipe serves 4 and costs $1.29 per serving. It is a rather inexpensive recipe for fans of Mediterranean food. This recipe from Foodista has 1 fans. It works well as a main course. If you have salt and pepper, garlic salt, soy milk, and a few other ingredients on hand, you can make it. Overall, this recipe earns a great spoonacular score of 90%. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/portabella-vegetarian-gravy-727407"">Portabella Vegetarian Gravy</a>, <a href=""https://spoonacular.com/recipes/vegetarian-moussaka-103581"">Vegetarian Moussaka</a>, and <a href=""https://spoonacular.com/recipes/vegetarian-moussaka-103560"">Vegetarian Moussaka</a>.","['3 fresh tomatoes, diced, or you can use 1 (15 oz.) can of diced tomatoes, drained', '1 carrot', '1/2 teaspoon dried basil', '4 1/2 tablespoons Egg substitute equivalent to 3 eggs – I use Ener-G substitute= teaspoons of Ener', '2 tablespoons EVOO', '4 cloves of garlic, minced', '1/4 teaspoon garlic salt', '2 onions, diced', '2 8s oz. packages of portabella mushrooms, diced', '5 medium russet potatoes', 'salt and pepper to taste', '1 cup unflavored Soy Milk']",4,45,"<ol><li>Boil and peel the potatoes  cut into 1/4 inch slices.</li><li>In a non-stick pan throw in the mushrooms, carrots, garlic, onions, tomatoes, cover with EVOO and stir. Set the pan over medium-low heat for 5 minutes.</li><li>In the meantime, in a deep baking dish, arrange the potato slices one next to another and cover the bottom. Bring over the mushroom filling and throw it over the potatoes, evenly. Cover with another layer of potato slices.</li><li>In a medium bowl, whisk together the soy milk and the egg substitute. Pour it over the potatoes.</li><li>Put the baking dish in the oven for 45 minutes to an hour.</li><li>Allow it to cool for about 10 to 15 minutes before serving.</li></ol>",https://spoonacular.com/recipeImages/664678-556x370.jpg
https://www.foodista.com/recipe/MVJWWC2T/farro-leek-soup,Foodista,Farro & Leek Soup,"['soup', 'lunch', 'main course', 'main dish', 'dinner']","The recipe Farro & Leek Soup can be made in around 45 minutes. One portion of this dish contains roughly 50g of protein, 12g of fat, and a total of 661 calories. This recipe serves 4. For $6.61 per serving, this recipe covers 38% of your daily requirements of vitamins and minerals. If you have tablespoons olive oil, leeks, carrot, and a few other ingredients on hand, you can make it. Autumn will be even more special with this recipe. 8 people were impressed by this recipe. It works well as a pricey main course. It is brought to you by Foodista. Taking all factors into account, this recipe earns a spoonacular score of 87%, which is super. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/farro-leek-soup-39109"">Farro & Leek Soup</a>, <a href=""https://spoonacular.com/recipes/sweet-corn-gouda-and-farro-risotto-plus-15-more-farro-s-youll-love-forever-617100"">Sweet Corn, Goudan and Farro Risotto Plus 15 More Farro s You’ll Love Forever</a>, and <a href=""https://spoonacular.com/recipes/farro-soup-with-chorizo-20205"">Farro Soup with Chorizo</a>.","['2-3 glugs or tablespoons olive oil', '2 leeks, white parts only, sliced finely', '1 cup or 150 gr farro', '1 stalk of celery, finely diced', '1 carrot, finely diced', '1 onion, finely diced', '1 liter meat stock (vegetable or chicken stock is OK, however meat stock adds richer flavor) **Please do not use bullion cubes for this! There are only 3 ingredients & they should be of the highest quality possible.', 'herbs - I use 1 sprig of thyme & a bay leaf', 'herbs - I use 1 sprig of thyme & a bay leaf', '2 tablespoons Parmesan cheese, freshly grated', 'salt & pepper']",4,45,"In a heavy bottomed pot, heat olive oil on med/low heat. Add in the vegetables and sweat until translucent and soft WITHOUT browning. If the vegetables stick to the pan, lower the heat & add a spoonful of water.
Then toss in the farro, toasting with the vegetables for 1-2 minutes. Add in the herbs & stock. Season with salt & pepper.
Then Bring up to a low simmer and continue to simmer for 30-40 minutes until the farro is tender.
You can control the consistency of the soup: to make it more 'stewy'  hold back a little stock, and the contrary if you like it 'soupy,' add a bit more stock.
Drizzle with extra virgin olive oil, sprinkle of Parmesan cheese and serve with toasty bread.",https://spoonacular.com/recipeImages/642597-556x370.jpg
http://www.foodista.com/recipe/GZWZNGXR/winter-roasted-vegetables-with-balsamic-dressing,Foodista,Winter Roasted Vegetables With Balsamic Dressing,['side dish'],"Winter Roasted Vegetables With Balsamic Dressing could be just the gluten free, dairy free, paleolithic, and lacto ovo vegetarian recipe you've been looking for. This recipe serves 4 and costs $1.49 per serving. One portion of this dish contains roughly 7g of protein, 2g of fat, and a total of 218 calories. This recipe from Foodista requires parsley, dijon mustard, balsamic dressing, and salt. It will be a hit at your Winter event. 1 person found this recipe to be flavorful and satisfying. It works well as a reasonably priced side dish. From preparation to the plate, this recipe takes approximately 45 minutes. All things considered, we decided this recipe deserves a spoonacular score of 81%. This score is amazing. Try <a href=""https://spoonacular.com/recipes/lentil-soup-with-balsamic-roasted-winter-vegetables-20448"">Lentil Soup with Balsamic-Roasted Winter Vegetables</a>, <a href=""https://spoonacular.com/recipes/roasted-root-vegetables-with-maple-balsamic-dressing-1234257"">Roasted Root Vegetables With Maple Balsamic Dressing</a>, and <a href=""https://spoonacular.com/recipes/roasted-root-vegetables-with-maple-balsamic-dressing-105141"">Roasted Root Vegetables With Maple Balsamic Dressing</a> for similar recipes.","['2 tablespoons balsamic vinegar', '1 beet, cut into eighths, then halved', '1/2 teaspoon black pepper', '6 brussel sprouts, halved', '1 tablespoon dijon mustard', '1/2 teaspoon dried rosemary', '1/2 teaspoon dried rosemary', '1/2 teaspoon dried thyme', '3 tablespoons fresh parsley, chopped (optional garnish)', '1/2 teaspoon garlic powder', '1/8 teaspoon ground ginger', '1/2 medium onion, quartered', '4 parsnips, halved, then sliced', 'Vegetables', 'Vegetables', '1/2 teaspoon additional salt', '1 tsp. salt', 'Balsamic Dressing']",4,45,"<ol><li>To make the dressing:</li><li>In a large bowl, whisk together the balsamic vinegar and the mustard.</li><li>Add all spices and whisk.</li><li>This can be prepared up to two days in advance and refrigerated.)</li><li>Chop vegetables as indicated in ingredient section.</li><li>Combine the dressing and the vegetables.</li><li>Preheat oven to 400 degrees.</li><li>Line a baking sheet or dish with parchment paper.</li><li>Bake for 40-50 minutes, stirring every 10 minutes.</li><li>Taste test the vegetables for doneness during the last 15 minutes of baking.  They should be tender but not mushy.</li><li>Garnish with chopped parsley.</li></ol>",https://spoonacular.com/recipeImages/665388-556x370.jpg
http://www.foodista.com/recipe/6QCDXL7M/zesty-spinach-salad,Foodista,Zesty Spinach Salad,"['side dish', 'antipasti', 'salad', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]","If you want to add more gluten free, dairy free, paleolithic, and lacto ovo vegetarian recipes to your collection, Zesty Spinach Salad might be a recipe you should try. For $2.97 per serving, you get a hor d'oeuvre that serves 1. One portion of this dish contains around 7g of protein, 45g of fat, and a total of 634 calories. It is brought to you by Foodista. 1 person has tried and liked this recipe. If you have pineapple, juice of lime, about pepper corns, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes roughly 45 minutes. All things considered, we decided this recipe deserves a spoonacular score of 89%. This score is super. Try <a href=""https://spoonacular.com/recipes/zesty-spinach-mushroom-salad-369211"">Zesty Spinach Mushroom Salad</a>, <a href=""https://spoonacular.com/recipes/zesty-lentil-spinach-salad-800143"">Zesty Lentil Spinach Salad</a>, and <a href=""https://spoonacular.com/recipes/zesty-spinach-dip-380675"">Zesty Spinach Dip</a> for similar recipes.","['30 black grapes', '1/2 Juice of a sweet lime', '3 tablespoons olive oil', '10 Roughly black pepper corns', '1 cup of pineapple', '1/2 a large pomegranate', '2 cups of spinach', '1 spring onion (onion, plus the entire green stalk)']",1,45,"<ol><li>Wash the spinach thoroughly and chop it up into bite sized slivers.</li><li>Chop the spring onion and pine apple in roughly the same sized portions as the spinach.</li><li>Clean and peel the pomegranate to get to the red nuggets inside.</li><li>Mix all the salad ingredients.</li><li>Make a dressing of olive oil, lime juice and black pepper (ground up).</li><li>Pour evenly over the salad. Mix well.</li></ol>",https://spoonacular.com/recipeImages/665653-556x370.jpg
http://www.foodista.com/recipe/3RLLDMHY/chunky-two-bean-chili,foodista.com,Chunky Two-Bean Chili,"['soup', 'lunch', 'main course', 'main dish', 'dinner']","If you want to add more American recipes to your recipe box, Chunky Two-Bean Chili might be a recipe you should try. This recipe makes 6 servings with 637 calories, 23g of protein, and 26g of fat each. For $2.13 per serving, this recipe covers 38% of your daily requirements of vitamins and minerals. 1 person were glad they tried this recipe. It works best as a main course, and is done in roughly 45 minutes. Head to the store and pick up tomatillos, garlic cloves, flour tortillas, and a few other things to make it today. It can be enjoyed any time, but it is especially good for The Super Bowl. It is brought to you by Foodista. Taking all factors into account, this recipe earns a spoonacular score of 88%, which is awesome. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/chunky-no-bean-chili-1323149"">Chunky No Bean Chili</a>, <a href=""https://spoonacular.com/recipes/chunky-two-bean-and-beef-chili-238882"">Chunky Two-Bean and Beef Chili</a>, and <a href=""https://spoonacular.com/recipes/chunky-chili-409317"">Chunky Chili</a>.","['Sliced avocado', '1 bay leaf', '1/2 cup bittersweet chocolate chips (I like Ghirardelli)', '1 cup black beans', 'Black Beans', '1 (15 oz.) can red kidney beans, drained and rinsed', '1 (28 oz.) can crushed tomatoes', 'Chili', '2 teaspoons chili powder (mine is a bit on the hot side)', 'Toasted corn or flour tortillas for scooping', 'Chopped fresh cilantro', '2 garlic cloves, chopped', '1 teaspoon ground coriander', '2 teaspoons ground cumin', '1/2 teaspoon ground black pepper', 'Shredded Monterey Jack cheese', '1 tablespoon olive oil', '1 teaspoon dried oregano', '1 red bell pepper, cored, seeded and chopped', '1 teaspoon sea salt', '1 large shallot, chopped', 'Sour cream or plain yogurt', '4 tomatillos, husked, cleaned and chopped', '6 cups water', 'Garnishes', 'Garnishes']",6,45,"<ol><li>Rinse and drain black beans and discard any rocks or funky-looking (discolored, wrinkly) beans.</li><li>In heavy soup pot, combine black beans, 6 cups of water, salt and bay leaf.</li><li>Bring to a boil.</li><li>Reduce heat and simmer, partially covered, until beans are tender, about 1 hours.</li><li>Keep an eye on the water, and add more if needed, 1 cup at a time. Beans should have some liquid remaining, but they should not be overly soupy.</li><li>When beans are almost done, prepare the vegetables.</li><li>In large saucepan, heat the olive oil and saut the shallot, garlic, red pepper, and tomatillos until tender, 10-15 minutes.</li><li>When beans are completely tender, remove the bay leaf, and add the sauted vegetables and any remaining oil, the salt, pepper, spices, kidney beans, crushed tomatoes, and chocolate chips.</li><li>Bring chili to a boil.</li><li>Reduce heat and simmer, uncovered, until chili thickens and flavors meld, about 30 minutes.</li><li>Stir occasionally.</li><li>Remove pot from heat and let chili cool for about 20 minutes before pureeing two cups in blender. If you try to puree hot liquid in a blender, the people who move into your house after you will inherit the splatter, and they will curse you.</li><li>Return pureed chili to pot and mix through.</li><li>Taste, and add salt and pepper if needed.</li><li>Heat through until warm, about 5 minutes.</li><li>Ladle into bowls and heap on whichever garnishes speak to you.</li></ol>",https://spoonacular.com/recipeImages/639392-556x370.jpg
https://www.foodista.com/recipe/ZSDGBCXH/steak-salad-with-chimichurri-sauce,Foodista,Steak Salad with Chimichurri Sauce,"['side dish', 'lunch', 'main course', 'salad', 'main dish', 'dinner']","The recipe Steak Salad with Chimichurri Sauce could satisfy your Latin American craving in around 30 minutes. This main course has 475 calories, 29g of protein, and 34g of fat per serving. This recipe serves 4. For $5.38 per serving, this recipe covers 33% of your daily requirements of vitamins and minerals. Head to the store and pick up pepper, extra virgin olive oil, spring mix, and a few other things to make it today. valentin day will be even more special with this recipe. It is a good option if you're following a gluten free, dairy free, paleolithic, and primal diet. This recipe is liked by 1 foodies and cooks. It is brought to you by Foodista. With a spoonacular score of 90%, this dish is awesome. Try <a href=""https://spoonacular.com/recipes/steak-with-chimichurri-sauce-carne-con-chimichurri-226192"">Steak with Chimichurri Sauce (Carne con Chimichurri)</a>, <a href=""https://spoonacular.com/recipes/steak-with-chimichurri-sauce-carne-con-chimichurri-1294491"">Steak with Chimichurri Sauce (Carne con Chimichurri)</a>, and <a href=""https://spoonacular.com/recipes/bistec-argentino-al-chimichurri-steak-with-chimichurri-sauce-144447"">Bistec Argentino al Chimichurri (Steak with Chimichurri Sauce)</a> for similar recipes.","['1 pound flank steak, 1-inch thick', '2 tablespoons olive oil', 'salt and pepper to season', '1 red onion, sliced into 1"" rings', '4 ounces baby bella mushrooms, quartered', '5 ounces spring mix', '1 pint cherry tomatoes, halved', '1 avocado, sliced', '1 cup lightly packed fresh parsley', '2 large cloves garlic', '1 teaspoon dried thyme', '1/4 teaspoon red pepper flakes', '1/4 cup bone broth', '1/4 cup organic red wine vinegar', '1/4 cup extra virgin olive oil', '1/2 teaspoon salt', '1/8 teaspoon freshly ground black pepper']",4,30,"<ol><li>Preheat grill to medium high heat.</li><li>Season red onion rings and mushrooms with 1 tablespoon olive oil, salt and pepper to taste. Place onion rings and mushrooms on grill. Grill for 4-5 minutes per side until char marks appear. Remove and set aside.</li><li>Take steak out of your fridge and let it sit in the room temperature for 5 minutes. Use a paper towel to gently pat the surface of both sides of the steak dry.</li><li>Brush olive oil on both sides of the steak or use olive oil cooking spray. Generously season the steak with salt and freshly ground pepper.</li><li>Place the steak on the grill. Grill each side for 3-5 minutes until the internal temperature of the steak reaches 145°F for medium doneness; 135°F for medium rare and 155°F for medium well. Let rest for 5 minutes before slicing.</li><li>To make the Chimichurri sauce, place all ingredients in a food processor, blend for about 30 seconds or until all ingredients are combined well (any remaining sauce can be stored in the refrigerator for up to 2 weeks).</li><li>To assemble, arrange baby spinach spring mix on the bottom of a large serving plate, followed by the onion rings and mushrooms. Slice the steak and place on top of the vegetables. Top with cherry tomatoes and sliced avocado.</li><li><span></span>Drizzle the Chimichurri sauce over the steak salad and serve!</li></ol>",https://spoonacular.com/recipeImages/1096025-556x370.jpg
http://www.foodista.com/recipe/WBDJ57G8/homemade-hashbrowns-with-spinach-and-carrots,Foodista,HomeMade Hashbrowns with Spinach and Carrots,['side dish'],"Need a gluten free, dairy free, lacto ovo vegetarian, and vegan side dish? HomeMade Hashbrowns with Spinach and Carrots could be a great recipe to try. One portion of this dish contains around 5g of protein, 0g of fat, and a total of 193 calories. This recipe serves 3 and costs 42 cents per serving. It is brought to you by Foodista. 2 people have made this recipe and would make it again. If you have potatoes, chilli powder, onion, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes roughly 35 minutes. All things considered, we decided this recipe deserves a spoonacular score of 94%. This score is great. <a href=""https://spoonacular.com/recipes/homemade-hashbrowns-with-spinach-and-carrots-1434199"">HomeMade Hashbrowns with Spinach and Carrots</a>, <a href=""https://spoonacular.com/recipes/homemade-hashbrowns-with-spinach-and-carrots-1624079"">HomeMade Hashbrowns with Spinach and Carrots</a>, and <a href=""https://spoonacular.com/recipes/homemade-hashbrowns-with-spinach-and-carrots-1364593"">HomeMade Hashbrowns with Spinach and Carrots</a> are very similar to this recipe.","['1/2 carrot - grated', 'Red chilli powder- 1/2 tsp', '1 1/2 tablespoon cornflour', '1/2 medium onion- chopped finely', '3 medium potatoes- grated', 'Salt- To taste.', '1/2 cup fresh spinach leaves - chopped']",3,35,"<ol><li>In a bowl mix grated potatoes, spinach, onion, carrot</li><li>Add 1/2 tsp salt and mix well</li><li>Squeeze the veggie mixture to remove all the moisture out</li><li>Add red chilli powder and corn starch</li><li>Adjust salt by tasting the mixture</li><li>Form the mixture into patties</li><li>Heat oil in a pan for shallow frying</li><li>Put the patties gently in the hot pan</li><li>Let them brown on medium high heat for few minutes from both the sides then lower the       heat to medium.</li><li>Cook till done.</li></ol>",https://spoonacular.com/recipeImages/647016-556x370.jpg
http://www.foodista.com/recipe/G2MYF57F/texas-caviar-splendid,Foodista,Splendid Texas Caviar,"['antipasti', 'condiment', 'starter', 'snack', 'appetizer', 'dip', 'antipasto', ""hor d'oeuvre"", 'spread']","If you want to add more gluten free, dairy free, lacto ovo vegetarian, and vegan recipes to your recipe box, Splendid Texas Caviar might be a recipe you should try. This recipe serves 3 and costs 57 cents per serving. One serving contains 180 calories, 11g of protein, and 1g of fat. Only a few people really liked this hor d'oeuvre. It is brought to you by Foodista. This recipe is liked by 1 foodies and cooks. Head to the store and pick up eyed peas, cilantro, juice of lime, and a few other things to make it today. From preparation to the plate, this recipe takes about 5 hours. Overall, this recipe earns an outstanding spoonacular score of 90%. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/splendid-texas-caviar-1581605"">Splendid Texas Caviar</a>, <a href=""https://spoonacular.com/recipes/chili-lime-texas-caviar-cowboy-caviar-913007"">Chili Lime Texas Caviar (Cowboy Caviar)</a>, and <a href=""https://spoonacular.com/recipes/easy-texas-caviar-cowboy-caviar-1438805"">Easy Texas Caviar (Cowboy Caviar)</a>.","['15 ounces black eyed peas, drained and rinsed', '1/2 cup chopped cilantro', '1/2 teaspoon minced garlic', '3 drops hot sauce', '1 The juice of lime', '1 ripe roma tomato, chopped', '3 tablespoons of good quality salsa verde']",3,300,<ol><li>Mix together all of the ingredients and allow them to sit in the refrigerator for 5 hours or overnight (if you can).</li><li>It's best if you take the bean salad out of the refrigerator about an hour before serving to bring them to room temperature.</li></ol>,https://spoonacular.com/recipeImages/661386-556x370.jpg
http://www.foodista.com/recipe/CSCMWQNP/roasted-vegetable-tart-gluten-free-dairy-free-vegan,Foodista,"Roasted Vegetable Tart (Gluten Free, Dairy Free, Vegan)",[],"Roasted Vegetable Tart (Gluten Free, Dairy Free, Vegan) is a gluten free and lacto ovo vegetarian recipe with 6 servings. One portion of this dish contains roughly 5g of protein, 6g of fat, and a total of 174 calories. For 82 cents per serving, this recipe covers 17% of your daily requirements of vitamins and minerals. 4 people have tried and liked this recipe. Head to the store and pick up kosher salt, non-dairy alternative, roma tomato, and a few other things to make it today. From preparation to the plate, this recipe takes roughly 45 minutes. It is brought to you by Foodista. With a spoonacular score of 93%, this dish is great. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/gluten-free-vegan-walnut-and-oat-brownies-vegan-gluten-free-grain-free-flourless-dairy-free-no-refined-sugar-1356583"">Gluten-Free Vegan Walnut and Oat Brownies (Vegan, Gluten-Free, Grain-Free, Flourless, Dairy-Free, No Refined Sugar)</a>, <a href=""https://spoonacular.com/recipes/gluten-free-vegan-walnut-and-oat-brownies-vegan-gluten-free-grain-free-flourless-dairy-free-no-refined-sugar-1191427"">Gluten-Free Vegan Walnut and Oat Brownies (Vegan, Gluten-Free, Grain-Free, Flourless, Dairy-Free, No Refined Sugar)</a>, and <a href=""https://spoonacular.com/recipes/gluten-free-vegan-walnut-and-oat-brownies-vegan-gluten-free-grain-free-flourless-dairy-free-no-refined-sugar-617963"">Gluten-Free Vegan Walnut and Oat Brownies (Vegan, Gluten-Free, Grain-Free, Flourless, Dairy-Free, No Refined Sugar)</a>.","['1/4 - Asparagus, trimmed and cut into 1 inch long segments', '5 tablespoons shortening, butter or non-dairy alternative (like EarthBalance)', '2 tablespoons +2 Extra Virgin Olive Oil', '1 cup Jules All-Purpose Gluten Free Flour', '1 teaspoon kosher salt', '1 medium Red Onion, coarsely chopped', '3 cloves Roasted Garlic, crushed*', '1 Roma Tomato, sliced', '1/4 pound Spinach', '1 Potato or Sweet Potato, parboiled and sliced, if desired', '3 tablespoons Cold Water', '1 Bell Pepper (Red, Orange or Yellow), cut into strips', '1 Zucchini, sliced into rounds']",6,45,"<ol><li>For the filling:</li><li>Preheat oven to 425 F</li><li>Place zucchini, asparagus and bell pepper on a baking sheet or dish and drizzle with olive oil and salt, tossing lightly to coat.</li><li>Place vegetables in oven and roast for 30-45 minutes or until tender.</li><li>While vegetables were roasting, prepare pie crust.</li><li>For Jules Pie Crust:</li><li>In a large bowl, whisk together dry ingredients.</li><li>Cut in shortening using two knives or a pastry cutter until the mixture is grainy and resembles a fine meal.</li><li>Add cold water until dough can be shaped into a ball -- err on the side of wet rather than dry and crumbly!</li><li>Form dough into a ball, wrap in plastic and set aside on the counter for 30 minutes.</li><li>Reduce oven to 375 F.</li><li>Place pie crust in pie plate or individual baking dishes, pinching edges to form a decorative border.</li><li>Place roasted vegetables in first (including parboiled potatoes, if desired), adding red onions, Roma tomato slices and spinach on top.</li><li>Drizzle with remaining olive oil and a pinch of salt.</li><li>Bake for 35-45 minutes or until crust is golden brown, and spinach and tomatoes are wilted.</li><li>Serve hot or cold.</li><li>To Roast Garlic:</li><li>Cut the the top 1/2"" off of a head of garlic.</li><li>Wrap the whole head in foil with a light drizzle (1 TSP) of olive oil.</li><li>Roast at 400 F for 30-35 minutes, or until soft.</li></ol>",https://spoonacular.com/recipeImages/658701-556x370.jpg
